# Weather station Townsville (airport), Australia, WMO_ID=94294,selection from 01.01.2018 till 30.06.2019, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=94294&lang=en
#
"Local time in Townsville (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"11.11.2018 03:00";"24.4";"757.8";"758.5";"-1.0";"70";"Wind blowing from the east-southeast";"5";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"1000-1500";"";"";"";"18.6";"No precipitation";"6";"";"";"";"";
"11.11.2018 02:00";"24.8";"758.5";"";"";"69";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"11.11.2018 01:00";"24.4";"758.5";"759.2";"-0.6";"77";"Wind blowing from the east-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.1";"";"";"";"";"";"";
"11.11.2018 00:00";"24.0";"758.8";"759.6";"0.2";"85";"Wind blowing from the east-southeast";"8";"";"";"100%.";"Rain shower(s) or intermittent rain, slight. ";"";"";"";"30.8";"";"";"600-1000";"";"";"";"21.4";"";"";"";"";"";"";
"10.11.2018 22:00";"25.5";"759.1";"759.8";"1.2";"78";"Wind blowing from the east-southeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.3";"";"";"";"";"";"";
"10.11.2018 21:00";"25.8";"758.6";"759.4";"1.3";"74";"Wind blowing from the east";"9";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"20.9";"No precipitation";"6";"";"";"";"";
"10.11.2018 20:00";"26.8";"758.6";"";"";"71";"Wind blowing from the south-east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.11.2018 19:00";"25.8";"757.9";"758.6";"1.0";"77";"Wind blowing from the east-southeast";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.4";"";"";"";"";"";"";
"10.11.2018 18:00";"26.6";"757.3";"758.0";"0.6";"70";"Wind blowing from the east";"8";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"10.11.2018 16:00";"28.8";"756.9";"757.6";"-0.5";"62";"Wind blowing from the east-northeast";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.8";"";"";"";"";"";"";
"10.11.2018 15:00";"29.4";"756.7";"757.4";"-1.3";"61";"Wind blowing from the east-northeast";"9";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"21.0";"No precipitation";"6";"";"";"";"";
"10.11.2018 14:00";"29.2";"757.5";"";"";"62";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.11.2018 13:00";"29.4";"757.4";"758.2";"-1.5";"61";"Wind blowing from the east-northeast";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.0";"";"";"";"";"";"";
"10.11.2018 12:00";"29.7";"758.0";"758.8";"-1.1";"58";"Wind blowing from the east-northeast";"8";"";"";"";"No significant weather observed. ";"";"";"24.9";"";"";"";"";"";"";"";"20.5";"";"";"";"";"";"";
"10.11.2018 10:00";"29.0";"758.9";"759.7";"0.3";"58";"Wind blowing from the east-northeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";
"10.11.2018 09:00";"29.0";"759.1";"759.9";"0.9";"57";"Wind blowing from the east";"7";"";"";"10%  or less, but not 0";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"19.7";"0.2";"24";"";"";"";"";
"10.11.2018 08:00";"25.7";"759.1";"";"";"63";"Wind blowing from the south-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.11.2018 07:00";"26.6";"758.6";"759.4";"1.1";"68";"Wind blowing from the east-southeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.3";"";"";"";"";"";"";
"10.11.2018 06:00";"25.8";"758.2";"758.9";"0.8";"70";"Wind blowing from the east-southeast";"5";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"19.8";"";"";"";"";"";"";
"10.11.2018 04:00";"25.6";"757.5";"758.2";"-0.3";"69";"Wind blowing from the east-southeast";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.4";"";"";"";"";"";"";
"10.11.2018 03:00";"25.9";"757.4";"758.2";"-1.1";"70";"Wind blowing from the east";"6";"";"";"90  or more, but not 100%";"No significant weather observed. ";"Precipitation";"Precipitation";"";"";"";"";"600-1000";"";"";"";"19.9";"0.2";"6";"";"";"";"";
"10.11.2018 02:00";"25.8";"758.0";"";"";"71";"Wind blowing from the east-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"10.11.2018 01:00";"25.9";"757.8";"758.5";"-1.3";"74";"Wind blowing from the east";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.9";"";"";"";"";"";"";
"10.11.2018 00:00";"25.6";"758.5";"759.3";"-0.2";"76";"Wind blowing from the east";"8";"";"";"90  or more, but not 100%";"Rain (not freezing). ";"";"Precipitation";"";"30.6";"";"";"600-1000";"";"";"";"21.1";"";"";"";"";"";"";
"09.11.2018 22:00";"26.0";"759.1";"759.9";"0.9";"79";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.0";"";"";"";"";"";"";
"09.11.2018 21:00";"26.3";"758.7";"759.4";"0.9";"74";"Wind blowing from the east";"7";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"21.2";"No precipitation";"6";"";"";"";"";
"09.11.2018 20:00";"26.6";"759.1";"";"";"69";"Wind blowing from the east-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.11.2018 19:00";"26.4";"758.2";"759.0";"0.7";"71";"Wind blowing from the east-northeast";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.6";"";"";"";"";"";"";
"09.11.2018 18:00";"26.5";"757.8";"758.5";"0.0";"69";"Wind blowing from the east";"7";"";"";"20–30%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"20.4";"";"";"";"";"";"";
"09.11.2018 16:00";"28.7";"757.5";"758.2";"-1.0";"59";"Wind blowing from the east";"9";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.8";"";"";"";"";"";"";
"09.11.2018 15:00";"29.5";"757.8";"758.5";"-1.4";"55";"Wind blowing from the east";"10";"";"";"10%  or less, but not 0";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"19.4";"No precipitation";"6";"";"";"";"";
"09.11.2018 14:00";"28.4";"758.5";"";"";"57";"Wind blowing from the east-southeast";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.11.2018 13:00";"30.4";"758.5";"759.3";"-1.3";"55";"Wind blowing from the east";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.4";"";"";"";"";"";"";
"09.11.2018 12:00";"29.1";"759.2";"760.0";"-0.8";"60";"Wind blowing from the east-southeast";"7";"";"";"";"No significant weather observed. ";"";"";"24.7";"";"";"";"";"";"";"";"20.6";"";"";"";"";"";"";
"09.11.2018 10:00";"28.4";"759.8";"760.6";"0.9";"68";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.0";"";"";"";"";"";"";
"09.11.2018 09:00";"27.3";"760.0";"760.7";"1.5";"71";"Wind blowing from the east-southeast";"7";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"1000-1500";"";"";"";"21.6";"5.0";"24";"";"";"";"";
"09.11.2018 08:00";"25.5";"759.6";"";"";"73";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.11.2018 07:00";"26.5";"758.9";"759.7";"1.1";"78";"Wind blowing from the south-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"22.3";"";"";"";"";"";"";
"09.11.2018 06:00";"25.4";"758.5";"759.2";"1.0";"83";"Wind blowing from the south-east";"4";"";"";"70 – 80%.";"No significant weather observed. ";"";"";"";"";"";"";"1000-1500";"";"";"";"22.3";"";"";"";"";"";"";
"09.11.2018 04:00";"25.5";"757.8";"758.5";"-0.4";"88";"Wind blowing from the south-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"23.3";"";"";"";"";"";"";
"09.11.2018 03:00";"25.0";"757.5";"758.2";"-0.9";"91";"Wind blowing from the east";"3";"";"";"100%.";"Rain shower(s) or intermittent rain, moderate. ";"Precipitation";"Precipitation";"";"";"";"";"600-1000";"";"";"";"23.4";"5.0";"6";"";"";"";"";
"09.11.2018 02:00";"26.6";"758.2";"";"";"80";"Wind blowing from the north-northeast";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"09.11.2018 01:00";"27.0";"758.2";"759.0";"-0.4";"73";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.8";"";"";"";"";"";"";
"09.11.2018 00:00";"26.9";"758.4";"759.1";"0.2";"73";"Wind blowing from the north-east";"3";"";"";"70 – 80%.";"No significant weather observed. ";"";"";"";"33.0";"";"";"600-1000";"";"";"";"21.7";"";"";"";"";"";"";
"08.11.2018 22:00";"26.8";"758.6";"759.4";"1.6";"74";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.7";"";"";"";"";"";"";
"08.11.2018 21:00";"26.9";"758.2";"759.0";"1.9";"72";"Wind blowing from the north-east";"4";"";"";"50%.";"No significant weather observed. ";"";"";"";"";"";"";"1500-2000";"";"";"";"21.5";"No precipitation";"6";"";"";"";"";
"08.11.2018 20:00";"28.0";"757.7";"";"";"66";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.11.2018 19:00";"27.3";"757.0";"757.7";"1.3";"68";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.8";"";"";"";"";"";"";
"08.11.2018 18:00";"28.0";"756.3";"757.0";"0.8";"63";"Wind blowing from the east-northeast";"5";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.2";"";"";"";"";"";"";
"08.11.2018 16:00";"30.3";"755.7";"756.4";"-0.6";"58";"Wind blowing from the north-east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.2";"";"";"";"";"";"";
"08.11.2018 15:00";"30.7";"755.5";"756.3";"-1.2";"58";"Wind blowing from the east-northeast";"8";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"21.5";"No precipitation";"6";"";"";"";"";
"08.11.2018 14:00";"31.0";"756.1";"";"";"58";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.11.2018 13:00";"31.0";"756.3";"757.0";"-1.6";"51";"Wind blowing from the north-east";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.6";"";"";"";"";"";"";
"08.11.2018 12:00";"32.1";"756.7";"757.4";"-1.5";"52";"Wind blowing from the east-northeast";"9";"";"";"";"No significant weather observed. ";"";"";"23.9";"";"";"";"";"";"";"";"20.9";"";"";"";"";"";"";
"08.11.2018 10:00";"30.3";"757.9";"758.7";"-0.3";"56";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"08.11.2018 09:00";"30.4";"758.2";"758.9";"0.6";"53";"Wind blowing from the south-southeast";"2";"";"";"100%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"19.7";"No precipitation";"24";"";"";"";"";
"08.11.2018 08:00";"25.0";"758.4";"";"";"63";"Wind blowing from the south-southwest";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.11.2018 07:00";"26.8";"758.2";"758.9";"1.3";"68";"Wind blowing from the south";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.4";"";"";"";"";"";"";
"08.11.2018 06:00";"25.3";"757.6";"758.4";"0.9";"75";"Wind blowing from the south";"3";"";"";"10%  or less, but not 0";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"20.6";"";"";"";"";"";"";
"08.11.2018 04:00";"25.1";"756.9";"757.6";"0.2";"75";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.3";"";"";"";"";"";"";
"08.11.2018 03:00";"25.1";"756.7";"757.4";"-0.4";"75";"Wind blowing from the north-northwest";"2";"";"";"20–30%.";"No significant weather observed. ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"";"20.3";"No precipitation";"6";"";"";"";"";
"08.11.2018 02:00";"26.0";"757.0";"";"";"67";"Wind blowing from the north";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"08.11.2018 01:00";"26.0";"756.7";"757.4";"-0.9";"68";"Wind blowing from the north";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"";"";"";"";"";"";
"08.11.2018 00:00";"26.1";"757.1";"757.9";"-0.2";"67";"Wind blowing from the north";"5";"";"";"10%  or less, but not 0";"No significant weather observed. ";"";"";"";"31.9";"";"";"600-1000";"";"";"";"19.4";"";"";"";"";"";"";
"07.11.2018 22:00";"25.7";"757.6";"758.3";"1.3";"71";"Wind blowing from the north-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";
"07.11.2018 21:00";"25.5";"757.3";"758.1";"1.4";"72";"Wind blowing from the north-northeast";"4";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.0";"No precipitation";"6";"";"";"";"";
"07.11.2018 20:00";"27.6";"757.1";"";"";"59";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.11.2018 19:00";"26.5";"756.3";"757.0";"1.0";"60";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.1";"";"";"";"";"";"";
"07.11.2018 18:00";"27.4";"755.9";"756.7";"0.4";"56";"Wind blowing from the east-northeast";"6";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"17.9";"";"";"";"";"";"";
"07.11.2018 16:00";"29.2";"755.3";"756.1";"-1.4";"52";"Wind blowing from the east-northeast";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"";"";"";"";"";"";
"07.11.2018 15:00";"30.2";"755.5";"756.2";"-2.1";"47";"Wind blowing from the east-northeast";"7";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"17.8";"No precipitation";"6";"";"";"";"";
"07.11.2018 14:00";"28.8";"756.5";"";"";"39";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.11.2018 13:00";"30.1";"756.7";"757.5";"-2.1";"41";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"07.11.2018 12:00";"30.2";"757.6";"758.3";"-1.3";"49";"Wind blowing from the north-east";"7";"";"";"";"No significant weather observed. ";"";"";"24.3";"";"";"";"";"";"";"";"18.2";"";"";"";"";"";"";
"07.11.2018 10:00";"30.1";"758.8";"759.6";"0.4";"53";"Wind blowing from the north-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.4";"";"";"";"";"";"";
"07.11.2018 09:00";"28.8";"758.9";"759.7";"1.1";"56";"Wind blowing from the east-northeast";"6";"";"";"10%  or less, but not 0";"No significant weather observed. ";"";"";"";"";"";"";"1000-1500";"";"";"";"19.1";"No precipitation";"24";"";"";"";"";
"07.11.2018 08:00";"24.9";"758.9";"";"";"60";"Wind blowing from the east-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.11.2018 07:00";"26.5";"758.4";"759.1";"1.7";"65";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.5";"";"";"";"";"";"";
"07.11.2018 06:00";"25.3";"757.8";"758.5";"1.0";"69";"Wind blowing from the north-northeast";"4";"";"";"20–30%.";"No significant weather observed. ";"";"";"";"";"";"";"1000-1500";"";"";"";"19.2";"";"";"";"";"";"";
"07.11.2018 04:00";"24.7";"756.7";"757.5";"-1.0";"71";"Wind blowing from the north";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.1";"";"";"";"";"";"";
"07.11.2018 03:00";"24.6";"756.8";"757.6";"-1.4";"73";"Wind blowing from the north-northeast";"4";"";"";"20–30%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"19.5";"No precipitation";"6";"";"";"";"";
"07.11.2018 02:00";"25.9";"757.6";"";"";"69";"Wind blowing from the east-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"07.11.2018 01:00";"25.1";"757.7";"758.5";"-1.0";"73";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.8";"";"";"";"";"";"";
"07.11.2018 00:00";"25.9";"758.2";"759.0";"-0.3";"67";"Wind blowing from the north-east";"5";"";"";"100%.";"No significant weather observed. ";"";"";"";"31.3";"";"";"1000-1500";"";"";"";"19.4";"";"";"";"";"";"";
"06.11.2018 22:00";"25.8";"758.7";"759.4";"1.0";"72";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.3";"";"";"";"";"";"";
"06.11.2018 21:00";"26.0";"758.5";"759.3";"1.2";"71";"Wind blowing from the east-northeast";"5";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.3";"No precipitation";"6";"";"";"";"";
"06.11.2018 19:00";"26.3";"757.7";"758.5";"0.7";"71";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"06.11.2018 18:00";"26.9";"757.3";"758.0";"0.1";"69";"Wind blowing from the east-northeast";"7";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.8";"";"";"";"";"";"";
"06.11.2018 17:00";"28.4";"757.4";"";"";"64";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.11.2018 16:00";"29.0";"757.0";"757.8";"-1.2";"63";"Wind blowing from the east-northeast";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.2";"";"";"";"";"";"";
"06.11.2018 15:00";"29.6";"757.2";"757.9";"-2.0";"59";"Wind blowing from the east-northeast";"8";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.7";"No precipitation";"6";"";"";"";"";
"06.11.2018 13:00";"29.6";"758.2";"759.0";"-1.9";"55";"Wind blowing from the north-east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"";"";"";"";"";"";
"06.11.2018 12:00";"30.0";"759.2";"760.0";"-1.1";"52";"Wind blowing from the north-northeast";"5";"";"";"";"No significant weather observed. ";"";"";"24.1";"";"";"";"";"";"";"";"19.2";"";"";"";"";"";"";
"06.11.2018 11:00";"28.2";"759.9";"";"";"54";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.11.2018 10:00";"29.2";"760.1";"760.9";"0.5";"54";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"";"";"";"";"";"";
"06.11.2018 09:00";"28.4";"760.3";"761.1";"1.3";"60";"Wind blowing from the north-northeast";"4";"";"";"40%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"19.8";"No precipitation";"24";"";"";"";"";
"06.11.2018 07:00";"27.1";"759.6";"760.3";"1.5";"62";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.2";"";"";"";"";"";"";
"06.11.2018 06:00";"24.9";"759.0";"759.7";"0.8";"72";"Wind blowing from the north";"3";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"19.6";"";"";"";"";"";"";
"06.11.2018 05:00";"25.0";"759.0";"";"";"69";"Wind blowing from the east-northeast";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"06.11.2018 04:00";"24.6";"758.1";"758.8";"-0.5";"71";"Wind blowing from the north";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"";"";"";"";"";"";
"06.11.2018 03:00";"24.8";"758.2";"758.9";"-1.1";"69";"Wind blowing from the north-east";"4";"";"";"70 – 80%.";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"18.8";"No precipitation";"6";"";"";"";"";
"06.11.2018 01:00";"25.4";"758.6";"759.4";"-1.1";"69";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.3";"";"";"";"";"";"";
"06.11.2018 00:00";"25.1";"759.3";"760.0";"0.0";"73";"Wind blowing from the east-northeast";"3";"";"";"40%.";"No significant weather observed. ";"";"";"";"30.9";"";"";"600-1000";"";"";"";"19.8";"";"";"";"";"";"";
"05.11.2018 23:00";"25.9";"759.7";"";"";"68";"Wind blowing from the east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.11.2018 22:00";"26.0";"759.7";"760.5";"1.5";"71";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.3";"";"";"";"";"";"";
"05.11.2018 21:00";"25.8";"759.3";"760.0";"1.6";"72";"Wind blowing from the east-northeast";"4";"";"";"10%  or less, but not 0";"No significant weather observed. ";"";"";"";"";"";"";"600-1000";"";"";"";"20.3";"No precipitation";"6";"";"";"";"";
"05.11.2018 19:00";"26.2";"758.2";"759.0";"1.5";"72";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.7";"";"";"";"";"";"";
"05.11.2018 18:00";"26.9";"757.7";"758.5";"0.7";"68";"Wind blowing from the east-northeast";"7";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.5";"";"";"";"";"";"";
"05.11.2018 17:00";"29.0";"757.6";"";"";"64";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.11.2018 16:00";"28.8";"756.7";"757.5";"-1.8";"62";"Wind blowing from the east-northeast";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.8";"";"";"";"";"";"";
"05.11.2018 15:00";"29.2";"757.0";"757.7";"-2.1";"60";"Wind blowing from the east-northeast";"8";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"20.6";"No precipitation";"6";"";"";"";"";
"05.11.2018 13:00";"29.8";"758.5";"759.2";"-1.4";"56";"Wind blowing from the east-northeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.1";"";"";"";"";"";"";
"05.11.2018 12:00";"29.9";"759.1";"759.8";"-1.0";"57";"Wind blowing from the east-northeast";"7";"";"";"";"No significant weather observed. ";"";"";"23.2";"";"";"";"";"";"";"";"20.5";"";"";"";"";"";"";
"05.11.2018 11:00";"27.6";"759.8";"";"";"59";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";
"05.11.2018 10:00";"28.9";"759.9";"760.6";"0.4";"59";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.2";"";"";"";"";"";"";
"05.11.2018 09:00";"28.5";"760.1";"760.9";"1.3";"55";"Wind blowing from the east-northeast";"5";"";"";"";"No significant weather observed. ";"";"";"";"";"";"";"";"";"";"";"18.7";"No precipitation";"24";"";"";"";"";
