# Weather station Gladstone (airport), Australia, WMO_ID=94381,selection from 01.01.2018 till 30.06.2019, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=94381&lang=en
#
"Local time in Gladstone (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"22.01.2018 00:00";"24.5";"757.3";"758.7";"0.0";"75";"Wind blowing from the south";"3";"";"";"";" ";"";"";"";"31.5";"";"";"";"";"";"";"19.8";"";"";"";"";"";"";
"21.01.2018 21:00";"26.6";"757.3";"758.7";"1.2";"66";"Wind blowing from the east";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"19.7";"No precipitation";"6";"";"";"";"";
"21.01.2018 18:00";"27.9";"756.1";"757.6";"0.5";"59";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.1";"";"";"";"";"";"";
"21.01.2018 15:00";"30.9";"755.6";"757.0";"-1.7";"49";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.9";"No precipitation";"6";"";"";"";"";
"21.01.2018 12:00";"29.4";"757.3";"758.8";"-0.7";"43";"Wind blowing from the east";"6";"";"";"";" ";"";"";"22.7";"";"";"";"";"";"";"";"15.5";"";"";"";"";"";"";
"21.01.2018 09:00";"27.3";"758.0";"759.4";"0.8";"61";"Wind blowing from the east";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"19.1";"No precipitation";"24";"";"";"";"";
"21.01.2018 06:00";"22.8";"757.2";"758.6";"1.2";"77";"Wind blowing from the south-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.6";"";"";"";"";"";"";
"21.01.2018 03:00";"23.1";"756.0";"757.4";"-1.6";"73";"Wind blowing from the south-southwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.0";"No precipitation";"6";"";"";"";"";
"21.01.2018 00:00";"24.5";"757.6";"759.0";"0.0";"72";"Wind blowing from the south";"2";"";"";"";" ";"";"";"";"29.9";"";"";"";"";"";"";"19.1";"";"";"";"";"";"";
"20.01.2018 21:00";"26.2";"757.6";"759.1";"1.2";"66";"Wind blowing from the east-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.3";"No precipitation";"6";"";"";"";"";
"20.01.2018 18:00";"27.3";"756.4";"757.8";"0.1";"56";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.8";"";"";"";"";"";"";
"20.01.2018 15:00";"28.8";"756.3";"757.7";"-1.1";"56";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.1";"No precipitation";"6";"";"";"";"";
"20.01.2018 12:00";"28.5";"757.4";"758.8";"-1.1";"49";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"19.0";"";"";"";"";"";"";"";"16.7";"";"";"";"";"";"";
"20.01.2018 09:00";"26.5";"758.5";"759.9";"1.2";"62";"Wind blowing from the south-west";"2";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"18.6";"No precipitation";"24";"";"";"";"";
"20.01.2018 06:00";"19.0";"757.3";"758.7";"0.9";"87";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"20.01.2018 03:00";"20.3";"756.4";"757.8";"-1.2";"83";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.3";"No precipitation";"6";"";"";"";"";
"20.01.2018 00:00";"22.2";"757.6";"759.1";"-0.9";"76";"Wind blowing from the south";"2";"";"";"";" ";"";"";"";"30.1";"";"";"";"";"";"";"17.8";"";"";"";"";"";"";
"19.01.2018 21:00";"25.1";"758.5";"759.9";"0.4";"63";"Wind blowing from the east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.6";"No precipitation";"6";"";"";"";"";
"19.01.2018 18:00";"26.5";"758.1";"759.5";"0.3";"59";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.8";"";"";"";"";"";"";
"19.01.2018 15:00";"28.3";"757.8";"759.2";"-1.6";"54";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.1";"No precipitation";"6";"";"";"";"";
"19.01.2018 12:00";"28.6";"759.4";"760.8";"-0.6";"50";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"21.9";"";"";"";"";"";"";"";"17.2";"";"";"";"";"";"";
"19.01.2018 09:00";"26.3";"760.0";"761.5";"0.3";"57";"Wind blowing from the south-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"No precipitation";"24";"";"";"";"";
"19.01.2018 06:00";"22.9";"759.7";"761.2";"0.3";"71";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.4";"";"";"";"";"";"";
"19.01.2018 03:00";"22.5";"759.4";"760.8";"-1.1";"78";"Wind blowing from the south";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.5";"No precipitation";"6";"";"";"";"";
"19.01.2018 00:00";"24.4";"760.5";"761.9";"-0.3";"70";"Wind blowing from the south-southeast";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"";"18.6";"";"";"";"";"";"";
"18.01.2018 21:00";"26.0";"760.8";"762.2";"1.1";"65";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.9";"No precipitation";"6";"";"";"";"";
"18.01.2018 18:00";"27.4";"759.7";"761.1";"-0.3";"58";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.4";"";"";"";"";"";"";
"18.01.2018 15:00";"28.7";"760.0";"761.4";"-1.3";"49";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.9";"No precipitation";"6";"";"";"";"";
"18.01.2018 12:00";"29.1";"761.3";"762.7";"-0.7";"46";"Wind blowing from the east";"7";"";"";"";" ";"";"";"23.0";"";"";"";"";"";"";"";"16.3";"";"";"";"";"";"";
"18.01.2018 09:00";"28.0";"762.0";"763.4";"0.8";"50";"Wind blowing from the east";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"16.6";"No precipitation";"24";"";"";"";"";
"18.01.2018 06:00";"23.6";"761.2";"762.6";"1.2";"66";"Wind blowing from the south-southeast";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"16.9";"";"";"";"";"";"";
"18.01.2018 03:00";"24.2";"760.0";"761.5";"-1.1";"67";"Wind blowing from the south-southeast";"3";"";"";"100%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"17.7";"No precipitation";"6";"";"";"";"";
"18.01.2018 00:00";"25.8";"761.1";"762.5";"-0.1";"60";"Wind blowing from the east";"5";"";"";"70 – 80%.";" ";"";"";"";"30.5";"";"";"1000-1500";"";"";"";"17.4";"";"";"";"";"";"";
"17.01.2018 21:00";"26.1";"761.2";"762.6";"1.4";"59";"Wind blowing from the east";"5";"";"";"40%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"17.5";"No precipitation";"6";"";"";"";"";
"17.01.2018 18:00";"26.9";"759.8";"761.2";"0.7";"54";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"16.8";"";"";"";"";"";"";
"17.01.2018 15:00";"28.9";"759.1";"760.6";"-1.1";"48";"Wind blowing from the east";"7";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"16.8";"No precipitation";"6";"";"";"";"";
"17.01.2018 12:00";"29.1";"760.2";"761.6";"-0.4";"45";"Wind blowing from the east";"8";"";"";"";" ";"";"";"22.7";"";"";"";"";"";"";"";"16.0";"";"";"";"";"";"";
"17.01.2018 09:00";"27.2";"760.6";"762.1";"0.9";"48";"Wind blowing from the south-east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.2";"No precipitation";"24";"";"";"";"";
"17.01.2018 06:00";"22.8";"759.7";"761.1";"1.1";"65";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"17.01.2018 03:00";"23.2";"758.6";"760.0";"-0.5";"67";"Wind blowing from the south-southeast";"4";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"16.7";"No precipitation";"6";"";"";"";"";
"17.01.2018 00:00";"24.0";"759.1";"760.6";"0.3";"65";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"30.3";"";"";"";"";"";"";"17.0";"";"";"";"";"";"";
"16.01.2018 21:00";"25.7";"758.8";"760.3";"1.1";"59";"Wind blowing from the south-east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.1";"No precipitation";"6";"";"";"";"";
"16.01.2018 18:00";"27.7";"757.7";"759.1";"0.7";"46";"Wind blowing from the east-southeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.0";"";"";"";"";"";"";
"16.01.2018 15:00";"29.0";"757.0";"758.4";"-1.2";"49";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.2";"No precipitation";"6";"";"";"";"";
"16.01.2018 12:00";"28.6";"758.2";"759.7";"-0.6";"48";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"21.9";"";"";"";"";"";"";"";"16.5";"";"";"";"";"";"";
"16.01.2018 09:00";"27.6";"758.8";"760.3";"1.2";"51";"Wind blowing from the south-east";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"16.6";"No precipitation";"24";"";"";"";"";
"16.01.2018 06:00";"23.4";"757.6";"759.1";"1.4";"65";"Wind blowing from the south-southeast";"3";"";"";"40%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"16.4";"";"";"";"";"";"";
"16.01.2018 03:00";"23.0";"756.2";"757.6";"-0.7";"69";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.0";"No precipitation";"6";"";"";"";"";
"16.01.2018 00:00";"26.3";"756.9";"758.3";"0.5";"61";"Wind blowing from the east-southeast";"7";"";"";"100%.";" ";"";"";"";"30.9";"";"";"600-1000";"";"";"";"18.2";"";"";"";"";"";"";
"15.01.2018 21:00";"26.6";"756.4";"757.9";"1.5";"64";"Wind blowing from the east-southeast";"6";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"19.2";"No precipitation";"6";"";"";"";"";
"15.01.2018 18:00";"27.5";"754.9";"756.3";"0.6";"58";"Wind blowing from the east-northeast";"7";"";"";"20–30%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"18.5";"";"";"";"";"";"";
"15.01.2018 15:00";"29.5";"754.3";"755.7";"-1.1";"51";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"No precipitation";"6";"";"";"";"";
"15.01.2018 12:00";"28.3";"755.4";"756.8";"-0.7";"50";"Wind blowing from the east";"6";"";"";"40%.";" ";"";"";"23.8";"";"";"";"1000-1500";"";"";"";"16.9";"";"";"";"";"";"";
"15.01.2018 09:00";"25.3";"756.1";"757.5";"1.6";"55";"Wind blowing from the south-east";"6";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"15.6";"No precipitation";"24";"";"";"";"";
"15.01.2018 06:00";"24.0";"754.5";"755.9";"2.2";"60";"Wind blowing from the south-southeast";"6";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"15.8";"";"";"";"";"";"";
"15.01.2018 03:00";"25.4";"752.3";"753.7";"0.5";"73";"Wind blowing from the south-southeast";"6";"";"";"100%.";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"20.2";"No precipitation";"6";"";"";"";"";
"15.01.2018 00:00";"27.9";"751.8";"753.2";"0.4";"80";"Wind blowing from the south-southwest";"1";"";"";"20–30%.";" ";"";"";"";"38.1";"";"";"2500 or more, or no clouds.";"";"";"";"24.1";"";"";"";"";"";"";
"14.01.2018 21:00";"28.8";"751.4";"752.8";"2.0";"77";"Wind blowing from the north";"3";"";"";"40%.";" ";"";"";"";"";"";"";"300-600";"";"";"";"24.4";"No precipitation";"6";"";"";"";"";
"14.01.2018 18:00";"30.7";"749.4";"750.8";"0.4";"69";"Wind blowing from the north";"4";"";"";"50%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"";"24.4";"";"";"";"";"";"";
"14.01.2018 15:00";"36.7";"749.0";"750.4";"-2.3";"40";"Wind blowing from the north";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.9";"No precipitation";"6";"";"";"";"";
"14.01.2018 12:00";"34.5";"751.3";"752.8";"-2.0";"45";"Wind blowing from the west";"4";"";"";"";" ";"";"";"25.4";"";"";"";"";"";"";"";"20.8";"";"";"";"";"";"";
"14.01.2018 09:00";"30.2";"753.3";"754.7";"0.2";"59";"Wind blowing from the north-west";"5";"";"";"40%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"";"21.3";"No precipitation";"24";"";"";"";"";
"14.01.2018 06:00";"25.5";"753.1";"754.6";"0.3";"74";"Wind blowing from the south-west";"1";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"";"20.5";"";"";"";"";"";"";
"14.01.2018 03:00";"26.2";"752.8";"754.3";"-1.5";"70";"Wind blowing from the north-west";"3";"";"";"60%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"";"20.3";"No precipitation";"6";"";"";"";"";
"14.01.2018 00:00";"26.9";"754.3";"755.7";"-0.2";"74";"Wind blowing from the north-west";"2";"";"";"";" ";"";"";"";"32.9";"";"";"";"";"";"";"21.9";"";"";"";"";"";"";
"13.01.2018 21:00";"27.5";"754.5";"755.9";"0.5";"68";"Wind blowing from the north-northwest";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.1";"No precipitation";"6";"";"";"";"";
"13.01.2018 18:00";"28.9";"754.0";"755.4";"0.0";"62";"Wind blowing from the north-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.9";"";"";"";"";"";"";
"13.01.2018 15:00";"31.8";"754.0";"755.4";"-1.9";"54";"Wind blowing from the north-east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"21.3";"No precipitation";"6";"";"";"";"";
"13.01.2018 12:00";"31.2";"755.9";"757.3";"-1.5";"58";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"22.4";"";"";"";"";"";"";"";"21.9";"";"";"";"";"";"";
"13.01.2018 09:00";"28.5";"757.4";"758.8";"0.5";"59";"Wind blowing from the north";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"No precipitation";"24";"";"";"";"";
"13.01.2018 06:00";"22.9";"756.9";"758.3";"0.7";"84";"Wind blowing from the south-west";"3";"";"";"20–30%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"20.1";"";"";"";"";"";"";
"13.01.2018 03:00";"23.2";"756.2";"757.6";"-1.7";"83";"Wind blowing from the south-southwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.2";"No precipitation";"6";"";"";"";"";
"13.01.2018 00:00";"25.2";"757.9";"759.4";"-0.5";"75";"Wind blowing from the west";"2";"";"";"";" ";"";"";"";"31.2";"";"";"";"";"";"";"20.5";"";"";"";"";"";"";
"12.01.2018 21:00";"26.8";"758.4";"759.8";"1.2";"66";"Wind blowing from the north";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.9";"No precipitation";"6";"";"";"";"";
"12.01.2018 18:00";"28.0";"757.2";"758.6";"-0.1";"62";"Wind blowing from the north-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"20.0";"";"";"";"";"";"";
"12.01.2018 15:00";"30.0";"757.3";"758.7";"-1.8";"54";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"No precipitation";"6";"";"";"";"";
"12.01.2018 12:00";"29.3";"759.1";"760.5";"-0.2";"55";"Wind blowing from the north-east";"5";"";"";"";" ";"";"";"23.1";"";"";"";"";"";"";"";"19.3";"";"";"";"";"";"";
"12.01.2018 09:00";"28.2";"759.3";"760.7";"0.4";"55";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"No precipitation";"24";"";"";"";"";
"12.01.2018 06:00";"24.0";"758.9";"760.3";"0.1";"77";"Wind blowing from the south";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"";"";"";"";"";"";
"12.01.2018 03:00";"23.9";"758.8";"760.3";"-1.5";"77";"Wind blowing from the south";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.6";"No precipitation";"6";"";"";"";"";
"12.01.2018 00:00";"24.9";"760.3";"761.7";"0.0";"73";"Wind blowing from the south-southeast";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"30.6";"";"";"600-1000";"";"";"";"19.7";"";"";"";"";"";"";
"11.01.2018 21:00";"26.7";"760.3";"761.7";"1.0";"67";"Wind blowing from the east-southeast";"5";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"20.1";"No precipitation";"6";"";"";"";"";
"11.01.2018 18:00";"27.6";"759.3";"760.7";"0.1";"61";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.4";"";"";"";"";"";"";
"11.01.2018 15:00";"29.2";"759.2";"760.6";"-0.9";"58";"Wind blowing from the east-northeast";"6";"";"";"20–30%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"20.1";"No precipitation";"6";"";"";"";"";
"11.01.2018 12:00";"29.7";"760.1";"761.5";"-0.4";"55";"Wind blowing from the east-northeast";"6";"";"";"";" ";"";"";"23.8";"";"";"";"";"";"";"";"19.7";"";"";"";"";"";"";
"11.01.2018 09:00";"28.5";"760.5";"761.9";"0.4";"61";"Wind blowing from the east-southeast";"6";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"20.2";"0.2";"24";"";"";"";"";
"11.01.2018 06:00";"24.3";"760.1";"761.5";"1.0";"72";"Wind blowing from the south-southeast";"3";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"1500-2000";"";"";"";"18.9";"";"";"";"";"";"";
"11.01.2018 03:00";"25.9";"759.1";"760.6";"-1.1";"66";"Wind blowing from the east";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"";"";"";"600-1000";"";"";"";"19.1";"No precipitation";"6";"";"";"";"";
"11.01.2018 00:00";"26.3";"760.2";"761.6";"0.8";"66";"Wind blowing from the east";"4";"";"";"20–30%.";" ";"";"";"";"30.4";"";"";"600-1000";"";"";"";"19.4";"";"";"";"";"";"";
"10.01.2018 21:00";"26.8";"759.4";"760.9";"0.6";"65";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"No precipitation";"6";"";"";"";"";
"10.01.2018 18:00";"28.0";"758.8";"760.2";"0.3";"54";"Wind blowing from the east";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.8";"";"";"";"";"";"";
"10.01.2018 15:00";"29.2";"758.5";"759.9";"-1.1";"59";"Wind blowing from the east-northeast";"6";"";"";"";" ";"Precipitation";"Precipitation";"";"";"";"";"";"";"";"";"20.4";"0.2";"6";"";"";"";"";
"10.01.2018 12:00";"29.5";"759.6";"761.0";"-1.0";"56";"Wind blowing from the east";"6";"";"";"";"Precipitation ";"";"Precipitation";"23.2";"";"";"";"";"";"";"";"19.8";"";"";"";"";"";"";
"10.01.2018 09:00";"24.2";"760.6";"762.0";"1.1";"84";"Wind blowing from the east-northeast";"3";"";"";"70 – 80%.";"Precipitation, heavy. ";"Precipitation";"Precipitation";"";"";"";"";"100-200";"";"";"1.5";"21.3";"6.0";"24";"";"";"";"";
"10.01.2018 06:00";"23.3";"759.5";"760.9";"1.1";"85";"Wind blowing from the south-southwest";"3";"";"";"100%.";" ";"";"";"";"";"";"";"600-1000";"";"";"8.0";"20.6";"";"";"";"";"";"";
"10.01.2018 03:00";"25.7";"758.4";"759.8";"-0.7";"68";"Wind blowing from the east";"2";"";"";"20–30%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"19.3";"No precipitation";"6";"";"";"";"";
"10.01.2018 00:00";"26.6";"759.1";"760.6";"-0.6";"68";"Wind blowing from the east";"5";"";"";"100%.";" ";"";"";"";"30.5";"";"";"600-1000";"";"";"";"20.2";"";"";"";"";"";"";
"09.01.2018 21:00";"26.9";"759.7";"761.1";"0.7";"65";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.8";"No precipitation";"6";"";"";"";"";
"09.01.2018 18:00";"27.8";"759.0";"760.4";"0.4";"64";"Wind blowing from the east-northeast";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"20.4";"";"";"";"";"";"";
"09.01.2018 15:00";"29.9";"758.6";"760.0";"-1.1";"54";"Wind blowing from the east";"7";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"2000-2500";"";"";"";"19.6";"No precipitation";"6";"";"";"";"";
"09.01.2018 12:00";"29.0";"759.7";"761.2";"-0.9";"59";"Wind blowing from the east";"5";"";"";"40%.";" ";"";"";"22.5";"";"";"";"600-1000";"";"";"";"20.2";"";"";"";"";"";"";
"09.01.2018 09:00";"28.5";"760.6";"762.1";"0.2";"57";"Wind blowing from the east";"4";"";"";"70 – 80%.";" ";"";"";"";"";"";"";"600-1000";"";"";"";"19.2";"No precipitation";"24";"";"";"";"";
"09.01.2018 06:00";"24.2";"760.4";"761.8";"0.8";"73";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.1";"";"";"";"";"";"";
"09.01.2018 03:00";"24.6";"759.6";"761.0";"-0.8";"66";"Wind blowing from the south-southeast";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.8";"No precipitation";"6";"";"";"";"";
"09.01.2018 00:00";"25.9";"760.4";"761.8";"-0.4";"64";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"31.1";"";"";"";"";"";"";"18.6";"";"";"";"";"";"";
"08.01.2018 21:00";"26.7";"760.8";"762.2";"0.9";"60";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.3";"No precipitation";"6";"";"";"";"";
"08.01.2018 18:00";"27.8";"759.9";"761.3";"0.5";"58";"Wind blowing from the east-northeast";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"18.8";"";"";"";"";"";"";
"08.01.2018 15:00";"29.4";"759.4";"760.9";"-1.3";"56";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.7";"No precipitation";"6";"";"";"";"";
"08.01.2018 12:00";"30.6";"760.7";"762.1";"-0.8";"45";"Wind blowing from the east";"6";"";"";"";" ";"";"";"22.7";"";"";"";"";"";"";"";"17.3";"";"";"";"";"";"";
"08.01.2018 09:00";"28.6";"761.5";"762.9";"0.6";"54";"Wind blowing from the east-southeast";"5";"";"";"20–30%.";" ";"";"";"";"";"";"";"1000-1500";"";"";"";"18.4";"No precipitation";"24";"";"";"";"";
"08.01.2018 06:00";"23.2";"760.9";"762.3";"1.0";"79";"Wind blowing from the south-southwest";"2";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"2000-2500";"";"";"";"19.4";"";"";"";"";"";"";
"08.01.2018 03:00";"24.1";"759.9";"761.3";"-0.9";"73";"Wind blowing from the south-southeast";"2";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"19.0";"No precipitation";"6";"";"";"";"";
"08.01.2018 00:00";"26.4";"760.8";"762.2";"-0.4";"64";"Wind blowing from the east";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"31.5";"";"";"600-1000";"";"";"";"19.0";"";"";"";"";"";"";
"07.01.2018 21:00";"26.6";"761.2";"762.7";"1.1";"63";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"19.0";"No precipitation";"6";"";"";"";"";
"07.01.2018 18:00";"28.5";"760.1";"761.5";"0.0";"56";"Wind blowing from the east-southeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.9";"";"";"";"";"";"";
"07.01.2018 15:00";"30.2";"760.1";"761.5";"-1.3";"50";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.6";"No precipitation";"6";"";"";"";"";
"07.01.2018 12:00";"29.6";"761.4";"762.8";"-0.6";"52";"Wind blowing from the east";"6";"";"";"";" ";"";"";"21.5";"";"";"";"";"";"";"";"18.7";"";"";"";"";"";"";
"07.01.2018 09:00";"28.4";"762.0";"763.4";"0.5";"56";"Wind blowing from the east-southeast";"6";"";"";"10%  or less, but not 0";" ";"";"";"";"";"";"";"600-1000";"";"";"";"18.8";"No precipitation";"24";"";"";"";"";
"07.01.2018 06:00";"22.6";"761.5";"762.9";"0.6";"73";"Wind blowing from the south";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"17.5";"";"";"";"";"";"";
"07.01.2018 03:00";"23.3";"760.9";"762.4";"-0.9";"72";"Wind blowing from the south";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"18.0";"No precipitation";"6";"";"";"";"";
"07.01.2018 00:00";"25.7";"761.8";"763.2";"0.0";"66";"Wind blowing from the south-southeast";"3";"";"";"90  or more, but not 100%";" ";"";"";"";"31.2";"";"";"1000-1500";"";"";"";"18.9";"";"";"";"";"";"";
