# Weather station Moree (airport), Australia, WMO_ID=95527,selection from 01.01.2018 till 30.06.2019, all days
# Encoding: UTF-8
# The data is provided by the website "Reliable Prognosis", rp5.ru
# If you use the data, please indicate the name of the website.
# For meteorological parameters see the address http://rp5.ru/archive.php?wmo_id=95527&lang=en
#
"Local time in Moree (airport)";"T";"Po";"P";"Pa";"U";"DD";"Ff";"ff10";"ff3";"N";"WW";"W1";"W2";"Tn";"Tx";"Cl";"Nh";"H";"Cm";"Ch";"VV";"Td";"RRR";"tR";"E";"Tg";"E'";"sss"
"14.03.2018 02:00";"20.9";"742.8";"761.5";"-0.3";"60";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"No precipitation";"6";"";"";"";"";
"14.03.2018 01:00";"22.0";"743.0";"761.8";"-0.1";"55";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"14.03.2018 00:00";"22.8";"743.2";"761.9";"0.4";"49";"Wind blowing from the north-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"13.03.2018 23:00";"23.4";"743.1";"761.8";"1.2";"45";"Wind blowing from the east-northeast";"4";"";"";"50%.";" ";"";"";"";"32.3";"";"";"2500 or more, or no clouds.";"";"";"";"10.8";"";"";"";"";"";"";
"13.03.2018 22:00";"25.1";"743.1";"761.8";"1.6";"38";"Wind blowing from the north-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.8";"";"";"";"";"";"";
"13.03.2018 21:00";"27.1";"742.8";"761.5";"1.7";"33";"Wind blowing from the north-east";"8";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"";"";"";"";"";"";
"13.03.2018 20:00";"25.0";"741.9";"760.6";"1.0";"42";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"No precipitation";"6";"";"";"";"";
"13.03.2018 19:00";"27.1";"741.5";"760.2";"0.4";"34";"Wind blowing from the west-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"13.03.2018 18:00";"30.2";"741.1";"759.8";"-0.3";"28";"Wind blowing from the west-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"13.03.2018 17:00";"31.3";"740.9";"759.6";"-0.9";"28";"Wind blowing from the east-northeast";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.6";"";"";"";"";"";"";
"13.03.2018 16:00";"31.0";"741.1";"759.7";"-1.3";"29";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"13.03.2018 15:00";"31.2";"741.4";"760.1";"-1.7";"30";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"13.03.2018 14:00";"30.2";"741.8";"760.5";"-2.0";"31";"Wind blowing from the east-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"No precipitation";"6";"";"";"";"";
"13.03.2018 13:00";"29.6";"742.4";"761.2";"-1.9";"37";"Wind blowing from the north-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"13.03.2018 12:00";"28.6";"743.1";"761.8";"-1.3";"39";"Wind blowing from the north-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"13.03.2018 11:00";"27.1";"743.8";"762.6";"-0.5";"42";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"17.0";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"13.03.2018 10:00";"25.7";"744.3";"763.0";"0.5";"51";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.8";"";"";"";"";"";"";
"13.03.2018 09:00";"24.1";"744.4";"763.1";"1.1";"60";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.9";"";"";"";"";"";"";
"13.03.2018 08:00";"22.2";"744.3";"763.0";"1.7";"64";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"15.1";"No precipitation";"24";"";"";"";"";
"13.03.2018 07:00";"19.4";"743.8";"762.6";"1.6";"73";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.4";"";"";"";"";"";"";
"13.03.2018 06:00";"17.4";"743.3";"762.1";"1.3";"80";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.9";"";"";"";"";"";"";
"13.03.2018 05:00";"18.5";"742.6";"761.3";"0.7";"72";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.4";"";"";"";"";"";"";
"13.03.2018 04:00";"19.2";"742.2";"760.9";"0.4";"68";"Wind blowing from the north-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
"13.03.2018 03:00";"19.6";"742.0";"760.7";"-0.1";"66";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"13.03.2018 02:00";"21.0";"741.9";"760.6";"0.2";"59";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.7";"No precipitation";"6";"";"";"";"";
"13.03.2018 01:00";"21.8";"741.8";"760.5";"-0.2";"55";"Wind blowing from the north-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"13.03.2018 00:00";"22.1";"742.1";"760.8";"0.2";"54";"Wind blowing from the north-northeast";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"12.03.2018 23:00";"19.2";"741.7";"760.4";"0.0";"64";"Wind blowing from the north-northeast";"3";"";"";"";" ";"";"";"";"31.5";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"12.03.2018 22:00";"21.5";"742.0";"760.6";"0.7";"54";"Calm, no wind";"0";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"12.03.2018 21:00";"23.1";"741.9";"760.6";"1.0";"48";"Wind blowing from the north";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"12.03.2018 20:00";"23.9";"741.7";"760.3";"0.9";"47";"Wind blowing from the north";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"No precipitation";"6";"";"";"";"";
"12.03.2018 19:00";"25.0";"741.3";"760.0";"0.6";"42";"Wind blowing from the north";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"12.03.2018 18:00";"27.9";"740.9";"759.6";"0.0";"32";"Wind blowing from the north-west";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"12.03.2018 17:00";"30.4";"740.8";"759.4";"-0.7";"30";"Wind blowing from the west";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"12.03.2018 16:00";"30.3";"740.7";"759.4";"-1.5";"29";"Wind blowing from the north-west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"";"";"";"";"";"";
"12.03.2018 15:00";"29.8";"740.9";"759.6";"-2.0";"34";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"12.03.2018 14:00";"29.2";"741.5";"760.2";"-2.3";"31";"Wind blowing from the east-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"No precipitation";"6";"";"";"";"";
"12.03.2018 13:00";"28.1";"742.2";"760.9";"-2.2";"35";"Wind blowing from the south-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"12.03.2018 12:00";"27.3";"742.9";"761.7";"-1.8";"38";"Wind blowing from the north-west";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"12.03.2018 11:00";"26.2";"743.8";"762.5";"-0.6";"42";"Wind blowing from the north-east";"2";"";"";"";" ";"";"";"16.6";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"12.03.2018 10:00";"24.7";"744.4";"763.1";"0.3";"46";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"12.03.2018 09:00";"22.8";"744.7";"763.4";"1.1";"55";"Wind blowing from the north-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"12.03.2018 08:00";"21.0";"744.4";"763.2";"1.2";"65";"Wind blowing from the north-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"14.2";"No precipitation";"24";"";"";"";"";
"12.03.2018 07:00";"18.5";"744.1";"762.8";"1.0";"74";"Wind blowing from the north-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.8";"";"";"";"";"";"";
"12.03.2018 06:00";"16.8";"743.6";"762.4";"0.5";"80";"Wind blowing from the north-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"12.03.2018 05:00";"17.1";"743.2";"762.0";"0.1";"77";"Wind blowing from the north-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"";"";"";"";"";"";
"12.03.2018 04:00";"17.8";"743.1";"761.8";"-0.1";"74";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.1";"";"";"";"";"";"";
"12.03.2018 03:00";"18.4";"743.1";"761.8";"-0.4";"72";"Wind blowing from the north-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.3";"";"";"";"";"";"";
"12.03.2018 02:00";"19.8";"743.1";"761.8";"-0.7";"65";"Wind blowing from the north-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.0";"No precipitation";"6";"";"";"";"";
"12.03.2018 01:00";"20.3";"743.2";"762.0";"-0.5";"62";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"12.03.2018 00:00";"21.4";"743.5";"762.3";"-0.4";"55";"Wind blowing from the north-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"11.03.2018 23:00";"20.4";"743.8";"762.5";"0.1";"56";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"30.4";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"11.03.2018 22:00";"22.6";"743.7";"762.4";"0.4";"43";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"11.03.2018 21:00";"22.6";"743.9";"762.7";"0.8";"44";"Wind blowing from the west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.7";"";"";"";"";"";"";
"11.03.2018 20:00";"23.9";"743.7";"762.4";"0.8";"41";"Wind blowing from the north-northwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"No precipitation";"6";"";"";"";"";
"11.03.2018 19:00";"24.9";"743.3";"762.1";"0.3";"38";"Wind blowing from the north";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.6";"";"";"";"";"";"";
"11.03.2018 18:00";"27.6";"743.1";"761.8";"-0.4";"32";"Wind blowing from the north";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"11.03.2018 17:00";"29.1";"742.9";"761.7";"-1.0";"28";"Wind blowing from the north-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"8.7";"";"";"";"";"";"";
"11.03.2018 16:00";"29.7";"743.0";"761.8";"-1.8";"28";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.3";"";"";"";"";"";"";
"11.03.2018 15:00";"30.1";"743.5";"762.2";"-2.1";"27";"Wind blowing from the south-southwest";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.1";"";"";"";"";"";"";
"11.03.2018 14:00";"28.7";"743.9";"762.7";"-2.4";"27";"Wind blowing from the west-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"No precipitation";"6";"";"";"";"";
"11.03.2018 13:00";"28.1";"744.8";"763.6";"-2.0";"28";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.9";"";"";"";"";"";"";
"11.03.2018 12:00";"27.1";"745.6";"764.5";"-1.5";"33";"Wind blowing from the south-southwest";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.5";"";"";"";"";"";"";
"11.03.2018 11:00";"26.1";"746.3";"765.1";"-0.9";"34";"Wind blowing from the south";"4";"";"";"";" ";"";"";"15.7";"";"";"";"";"";"";"";"9.0";"";"";"";"";"";"";
"11.03.2018 10:00";"24.9";"746.8";"765.7";"-0.1";"42";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.1";"";"";"";"";"";"";
"11.03.2018 09:00";"23.8";"747.1";"766.0";"0.5";"48";"Wind blowing from the east-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"11.03.2018 08:00";"21.2";"747.2";"766.0";"0.8";"57";"Wind blowing from the south-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"No precipitation";"24";"";"";"";"";
"11.03.2018 07:00";"18.6";"746.9";"765.7";"0.7";"69";"Wind blowing from the south-east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.8";"";"";"";"";"";"";
"11.03.2018 06:00";"16.1";"746.6";"765.4";"0.4";"75";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"11.03.2018 05:00";"16.8";"746.4";"765.2";"-0.1";"72";"Wind blowing from the east-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"11.03.2018 04:00";"17.0";"746.2";"765.1";"-0.5";"72";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"11.03.2018 03:00";"17.3";"746.2";"765.1";"-0.6";"70";"Wind blowing from the east-northeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"11.03.2018 02:00";"18.1";"746.5";"765.3";"-0.2";"69";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"No precipitation";"6";"";"";"";"";
"11.03.2018 01:00";"18.7";"746.7";"765.5";"0.2";"67";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"11.03.2018 00:00";"19.7";"746.8";"765.6";"0.3";"62";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"10.03.2018 23:00";"21.8";"746.7";"765.5";"0.7";"54";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"30.0";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"10.03.2018 22:00";"23.5";"746.5";"765.3";"0.9";"47";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"10.03.2018 21:00";"23.6";"746.5";"765.3";"1.2";"49";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.3";"";"";"";"";"";"";
"10.03.2018 20:00";"23.9";"746.0";"764.8";"0.7";"46";"Wind blowing from the west";"2";"";"";"20–30%.";" ";"";"";"";"";"";"";"2500 or more, or no clouds.";"";"";"";"11.6";"No precipitation";"6";"";"";"";"";
"10.03.2018 19:00";"24.3";"745.6";"764.5";"0.3";"43";"Wind blowing from the south-west";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"10.03.2018 18:00";"28.1";"745.3";"764.2";"-0.5";"33";"Wind blowing from the south-southwest";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.3";"";"";"";"";"";"";
"10.03.2018 17:00";"29.4";"745.3";"764.1";"-1.2";"30";"Wind blowing from the south";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.0";"";"";"";"";"";"";
"10.03.2018 16:00";"29.2";"745.3";"764.2";"-1.5";"30";"Wind blowing from the south-east";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.9";"";"";"";"";"";"";
"10.03.2018 15:00";"28.9";"745.8";"764.6";"-1.6";"31";"Wind blowing from the south";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.1";"";"";"";"";"";"";
"10.03.2018 14:00";"28.2";"746.5";"765.3";"-1.6";"36";"Calm, no wind";"0";"";"";"50%.";" ";"";"";"";"";"";"";"2000-2500";"";"";"";"11.7";"No precipitation";"6";"";"";"";"";
"10.03.2018 13:00";"28.0";"746.8";"765.7";"-1.6";"36";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"10.03.2018 12:00";"27.3";"747.4";"766.3";"-1.2";"40";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"10.03.2018 11:00";"26.0";"748.1";"766.9";"-0.3";"41";"Wind blowing from the east-northeast";"5";"";"";"";" ";"";"";"16.2";"";"";"";"";"";"";"";"11.7";"";"";"";"";"";"";
"10.03.2018 10:00";"25.2";"748.4";"767.3";"0.4";"44";"Wind blowing from the east-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"10.03.2018 09:00";"23.8";"748.6";"767.5";"1.1";"49";"Wind blowing from the south-east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"10.03.2018 08:00";"21.0";"748.4";"767.3";"1.4";"54";"Wind blowing from the east-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"No precipitation";"24";"";"";"";"";
"10.03.2018 07:00";"18.8";"748.0";"766.8";"1.3";"65";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"10.03.2018 06:00";"16.8";"747.5";"766.3";"1.0";"68";"Wind blowing from the east-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.9";"";"";"";"";"";"";
"10.03.2018 05:00";"16.8";"747.0";"765.8";"0.3";"70";"Wind blowing from the east-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"10.03.2018 04:00";"16.7";"746.7";"765.5";"-0.5";"72";"Wind blowing from the south-west";"1";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"";"";"";"";"";"";
"10.03.2018 03:00";"17.7";"746.5";"765.4";"-0.8";"66";"Wind blowing from the south-east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"10.03.2018 02:00";"17.8";"746.7";"765.5";"-0.6";"67";"Wind blowing from the east";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"No precipitation";"6";"";"";"";"";
"10.03.2018 01:00";"18.7";"747.2";"766.0";"0.3";"62";"Wind blowing from the east-northeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.3";"";"";"";"";"";"";
"10.03.2018 00:00";"19.4";"747.3";"766.1";"0.7";"59";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"09.03.2018 23:00";"21.6";"747.3";"766.1";"1.4";"49";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"29.7";"";"";"";"";"";"";"10.4";"";"";"";"";"";"";
"09.03.2018 22:00";"22.1";"746.9";"765.7";"1.8";"50";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.2";"";"";"";"";"";"";
"09.03.2018 21:00";"23.2";"746.6";"765.4";"1.9";"49";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"09.03.2018 20:00";"25.2";"745.9";"764.8";"1.4";"41";"Wind blowing from the east-southeast";"6";"";"";"50%.";" ";"";"";"";"";"";"";"2000-2500";"";"";"";"11.0";"No precipitation";"6";"";"";"";"";
"09.03.2018 19:00";"25.6";"745.1";"763.9";"0.6";"40";"Wind blowing from the east-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.0";"";"";"";"";"";"";
"09.03.2018 18:00";"28.1";"744.7";"763.4";"0.0";"31";"Wind blowing from the south-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"9.4";"";"";"";"";"";"";
"09.03.2018 17:00";"29.3";"744.5";"763.3";"-0.8";"26";"Wind blowing from the south-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"7.8";"";"";"";"";"";"";
"09.03.2018 16:00";"28.8";"744.5";"763.3";"-1.5";"35";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"09.03.2018 15:00";"29.3";"744.7";"763.4";"-2.1";"33";"Wind blowing from the north-northwest";"2";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.4";"";"";"";"";"";"";
"09.03.2018 14:00";"28.0";"745.3";"764.1";"-2.0";"36";"Wind blowing from the east-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"No precipitation";"6";"";"";"";"";
"09.03.2018 13:00";"27.3";"746.0";"764.8";"-1.7";"39";"Wind blowing from the south-east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"09.03.2018 12:00";"27.2";"746.8";"765.6";"-1.3";"43";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"09.03.2018 11:00";"25.8";"747.3";"766.1";"-0.7";"42";"Wind blowing from the east";"5";"";"";"10%  or less, but not 0";" ";"";"";"16.5";"";"";"";"1500-2000";"";"";"";"11.9";"";"";"";"";"";"";
"09.03.2018 10:00";"25.0";"747.7";"766.6";"0.0";"45";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.2";"";"";"";"";"";"";
"09.03.2018 09:00";"23.5";"748.1";"766.9";"0.9";"48";"Wind blowing from the south-east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"09.03.2018 08:00";"21.5";"748.0";"766.9";"1.3";"56";"Wind blowing from the south-east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"No precipitation";"24";"";"";"";"";
"09.03.2018 07:00";"18.6";"747.7";"766.5";"1.2";"66";"Wind blowing from the south-southeast";"3";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"09.03.2018 06:00";"16.9";"747.2";"766.0";"0.7";"72";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"09.03.2018 05:00";"16.7";"746.7";"765.5";"0.4";"74";"Wind blowing from the south-southeast";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.0";"";"";"";"";"";"";
"09.03.2018 04:00";"17.6";"746.5";"765.3";"-0.1";"69";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"09.03.2018 03:00";"17.7";"746.5";"765.3";"-0.1";"67";"Wind blowing from the south-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.5";"";"";"";"";"";"";
"09.03.2018 02:00";"17.8";"746.3";"765.1";"-0.3";"67";"Wind blowing from the east-southeast";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.6";"No precipitation";"6";"";"";"";"";
"09.03.2018 01:00";"18.4";"746.6";"765.4";"0.1";"66";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"09.03.2018 00:00";"19.3";"746.6";"765.4";"0.4";"62";"Wind blowing from the east";"6";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.8";"";"";"";"";"";"";
"08.03.2018 23:00";"19.9";"746.6";"765.4";"1.0";"60";"Wind blowing from the east-southeast";"6";"";"";"";" ";"";"";"";"29.5";"";"";"";"";"";"";"11.9";"";"";"";"";"";"";
"08.03.2018 22:00";"20.9";"746.5";"765.4";"1.5";"57";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.1";"";"";"";"";"";"";
"08.03.2018 21:00";"22.5";"746.2";"765.1";"2.1";"53";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.4";"";"";"";"";"";"";
"08.03.2018 20:00";"23.0";"745.6";"764.5";"2.0";"56";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.8";"No precipitation";"6";"";"";"";"";
"08.03.2018 19:00";"24.9";"745.0";"763.8";"1.4";"49";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.5";"";"";"";"";"";"";
"08.03.2018 18:00";"26.9";"744.1";"762.9";"0.3";"41";"Wind blowing from the east";"7";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"08.03.2018 17:00";"28.4";"743.6";"762.4";"-0.9";"35";"Wind blowing from the east";"5";"";"";"50%.";" ";"";"";"";"";"";"";"2000-2500";"";"";"";"11.5";"";"";"";"";"";"";
"08.03.2018 16:00";"28.3";"743.6";"762.4";"-1.5";"33";"Wind blowing from the east-southeast";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"10.5";"";"";"";"";"";"";
"08.03.2018 15:00";"28.6";"743.8";"762.6";"-2.1";"37";"Wind blowing from the south-east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.5";"";"";"";"";"";"";
"08.03.2018 14:00";"27.5";"744.5";"763.3";"-2.0";"38";"Wind blowing from the east";"4";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"11.9";"No precipitation";"6";"";"";"";"";
"08.03.2018 13:00";"26.6";"745.1";"763.9";"-1.7";"42";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"12.6";"";"";"";"";"";"";
"08.03.2018 12:00";"25.7";"745.9";"764.7";"-0.9";"46";"Wind blowing from the east";"5";"";"";"";" ";"";"";"";"";"";"";"";"";"";"";"13.2";"";"";"";"";"";"";
