obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/22,23,0,12.8,1014.45,53.92
2018/12/22,23,30,12.8,979.36,55.5
2018/12/22,22,0,13.7,1042.89,57.79
2018/12/22,22,30,13.7,1021.87,53.92
2018/12/22,21,0,13.5,1092.54,56.06
2018/12/22,21,30,13.5,1063.83,56.06
2018/12/22,20,0,14.5,1076.21,53.92
2018/12/22,20,30,14.5,1087.14,64.6
2018/12/22,19,0,15.9,1082.39,53.92
2018/12/22,19,30,15.9,1078.78,53.92
2018/12/22,18,0,17.2,1083.62,36.3
2018/12/22,18,30,17.2,1081.35,53.92
2018/12/22,17,0,17.7,1064.24,12.97
2018/12/22,17,30,17.7,1067.73,12.98
2018/12/22,16,0,18.0,1009.21,59.96
2018/12/22,16,30,18.0,1045.03,29.6
2018/12/22,15,0,18.2,967.8,60.01
2018/12/22,15,30,18.2,980.65,63.42
2018/12/22,14,0,17.0,952.18,57.73
2018/12/22,14,30,17.0,959.15,53.37
2018/12/22,13,0,18.2,954.18,53.91
2018/12/22,13,30,18.2,943.89,53.62
2018/12/22,12,0,16.5,982.8,53.92
2018/12/22,12,30,16.5,967.69,53.91
2018/12/22,11,0,16.4,1008.68,62.31
2018/12/22,11,30,16.4,988.34,53.92
2018/12/22,10,0,15.6,1027.97,56.16
2018/12/22,10,30,15.6,1023.81,58.13
2018/12/22,9,0,15.2,1053.64,65.07
2018/12/22,9,30,15.2,1040.37,63.98
2018/12/22,8,0,13.5,1063.07,53.92
2018/12/22,8,30,13.5,1038.28,54.98
2018/12/22,7,0,12.7,1050.83,56.65
2018/12/22,7,30,12.7,1082.1,64.6
2018/12/22,6,0,12.0,1014.31,62.46
2018/12/22,6,30,12.0,1039.61,54.98
2018/12/22,5,0,10.9,976.76,56.57
2018/12/22,5,30,10.9,993.93,65.08
2018/12/22,4,0,11.4,953.21,56.25
2018/12/22,4,30,11.4,962.23,58.23
2018/12/22,3,0,11.4,958.57,64.98
2018/12/22,3,30,11.4,955.46,57.75
2018/12/22,2,0,11.0,942.78,45.16
2018/12/22,2,30,11.0,945.72,55.83
2018/12/22,1,0,10.9,966.17,59.26
2018/12/22,1,30,10.9,953.25,55.49
2018/12/22,0,0,11.1,980.42,60.7
2018/12/22,0,30,11.1,968.71,53.92
2018/12/21,23,0,10.9,997.03,53.9
2018/12/21,23,30,10.9,985.86,54.39
2018/12/21,22,0,11.8,1028.76,53.92
2018/12/21,22,30,11.8,1011.08,53.91
2018/12/21,21,0,11.6,1083.03,68.86
2018/12/21,21,30,11.6,1058.46,61.56
2018/12/21,20,0,11.9,1099.2,69.52
2018/12/21,20,30,11.9,1094.06,74.51
2018/12/21,19,0,13.7,1087.78,65.27
2018/12/21,19,30,13.7,1091.25,77.47
2018/12/21,18,0,13.9,1075.89,61.18
2018/12/21,18,30,13.9,1080.5,60.78
2018/12/21,17,0,13.5,1071.19,127.37
2018/12/21,17,30,13.5,1086.47,174.35
2018/12/21,16,0,13.9,1060.25,73.15
2018/12/21,16,30,13.9,1077.05,86.25
2018/12/21,15,0,14.6,1035.65,61.78
2018/12/21,15,30,14.6,1040.67,65.66
2018/12/21,14,0,13.6,1003.42,53.91
2018/12/21,14,30,13.6,1019.64,57.62
2018/12/21,13,0,14.1,1035.99,58.72
2018/12/21,13,30,14.1,1023.31,49.13
2018/12/21,12,0,14.8,1062.98,63.1
2018/12/21,12,30,14.8,1041.65,46.4
2018/12/21,11,0,13.8,1072.76,62.07
2018/12/21,11,30,13.8,1058.39,46.39
2018/12/21,10,0,15.5,1113.52,73.03
2018/12/21,10,30,15.5,1086.69,43.91
2018/12/21,9,0,15.8,1123.78,63.81
2018/12/21,9,30,15.8,1120.09,78.59
2018/12/21,8,0,15.7,1155.07,70.64
2018/12/21,8,30,15.7,1143.94,66.46
2018/12/21,7,0,12.7,1169.16,80.7
2018/12/21,7,30,12.7,1153.97,67.78
2018/12/21,6,0,11.4,1110.85,75.87
2018/12/21,6,30,11.4,1143.98,83.14
2018/12/21,5,0,10.3,1001.88,57.69
2018/12/21,5,30,10.3,1040.81,51.54
2018/12/21,4,0,10.3,964.42,61.0
2018/12/21,4,30,10.3,988.85,56.21
2018/12/21,3,0,10.4,965.56,53.91
2018/12/21,3,30,10.4,965.97,53.9
2018/12/21,2,0,11.3,955.04,57.79
2018/12/21,2,30,11.3,949.77,53.91
2018/12/21,1,0,12.1,984.85,67.68
2018/12/21,1,30,12.1,979.58,70.04
2018/12/21,0,0,12.1,996.43,74.23
2018/12/21,0,30,12.1,976.14,66.76
2018/12/20,23,0,12.4,1035.96,65.02
2018/12/20,23,30,12.4,1026.14,78.66
2018/12/20,22,0,12.8,1060.88,48.84
2018/12/20,22,30,12.8,1035.75,75.09
2018/12/20,21,0,13.5,1103.88,60.79
2018/12/20,21,30,13.5,1089.47,33.77
2018/12/20,20,0,14.0,1083.71,36.2
2018/12/20,20,30,14.0,1098.76,40.73
2018/12/20,19,0,14.9,1095.63,66.77
2018/12/20,19,30,14.9,1098.64,63.76
2018/12/20,18,0,16.5,1096.03,67.87
2018/12/20,18,30,16.5,1056.21,49.87
2018/12/20,17,0,16.8,1046.09,30.21
2018/12/20,17,30,16.8,1085.06,65.66
2018/12/20,16,0,17.0,1022.89,23.06
2018/12/20,16,30,17.0,1029.3,6.91
2018/12/20,15,0,16.6,974.56,6.2
2018/12/20,15,30,16.6,1002.07,3.67
2018/12/20,14,0,16.0,989.56,42.09
2018/12/20,14,30,16.0,984.88,18.96
2018/12/20,13,0,15.0,998.67,50.72
2018/12/20,13,30,15.0,997.86,56.38
2018/12/20,12,0,14.3,1040.4,77.05
2018/12/20,12,30,14.3,1013.76,55.05
2018/12/20,11,0,13.7,1080.98,85.73
2018/12/20,11,30,13.7,1072.62,94.64
2018/12/20,10,0,14.2,1099.14,84.86
2018/12/20,10,30,14.2,1084.25,84.26
2018/12/20,9,0,13.9,1111.97,96.9
2018/12/20,9,30,13.9,1100.97,94.23
2018/12/20,8,0,13.8,1205.37,102.1
2018/12/20,8,30,13.8,1169.02,109.82
2018/12/20,7,0,13.8,1214.07,142.18
2018/12/20,7,30,13.8,1221.73,87.21
2018/12/20,6,0,14.0,1157.92,84.96
2018/12/20,6,30,14.0,1194.37,103.15
2018/12/20,5,0,14.1,1047.51,71.32
2018/12/20,5,30,14.1,1098.73,118.6
2018/12/20,4,0,14.0,997.83,67.01
2018/12/20,4,30,14.0,1029.71,66.83
2018/12/20,3,0,14.3,992.15,67.01
2018/12/20,3,30,14.3,992.4,67.51
2018/12/20,2,0,14.3,986.43,67.0
2018/12/20,2,30,14.3,996.46,67.01
2018/12/20,1,0,14.4,991.8,67.45
2018/12/20,1,30,14.4,982.83,66.98
2018/12/20,0,0,14.7,994.49,81.86
2018/12/20,0,30,14.7,988.89,68.1
2018/12/19,23,0,15.7,1044.46,85.22
2018/12/19,23,30,15.7,1016.35,84.61
2018/12/19,22,0,15.7,1084.96,80.87
2018/12/19,22,30,15.7,1050.43,83.43
2018/12/19,21,0,16.1,1157.78,78.26
2018/12/19,21,30,16.1,1117.04,80.2
2018/12/19,20,0,17.4,1168.74,24.76
2018/12/19,20,30,17.4,1177.05,12.98
2018/12/19,19,0,17.9,1170.15,124.99
