date,hour,minute,temp,demand,spot
13/1/18,16,0,28.68,9511.35,65.58
13/1/18,16,30,28.68,9322.35,56.59
13/1/18,17,0,28.34,9232.39,65.17
13/1/18,17,30,28.34,9138.59,60.71
13/1/18,18,0,25.99,9015.26,68.03
13/1/18,18,30,25.99,8812.3,62.09
13/1/18,19,0,24.83,8577.82,57.54
13/1/18,19,30,24.83,8423.17,65.18
13/1/18,20,0,23.46,8455.05,68.9
13/1/18,20,30,23.46,8327.95,69.08
13/1/18,21,0,23.01,8146.46,69
13/1/18,21,30,23.01,8014.96,70.13
13/1/18,22,0,21.8,7709.23,61.01
13/1/18,22,30,21.8,7626.08,67.08
13/1/18,23,0,21.07,7429.9,64.79
13/1/18,23,30,21.07,7252.44,68.02
14/1/18,0,0,20.54,7063.12,56.98
14/1/18,0,30,20.54,6902.46,57.19
14/1/18,1,0,18.88,6732.56,55.81
14/1/18,1,30,18.88,6463.21,52.12
14/1/18,2,0,19.34,6214.21,55.21
14/1/18,2,30,19.34,6073.03,58.11
14/1/18,3,0,18.56,6058.25,59.18
14/1/18,3,30,18.56,6033.35,60.21
14/1/18,4,0,16.48,6035.61,62.67
14/1/18,4,30,16.48,6034.88,55.79
14/1/18,5,0,16.91,6058.33,55.07
14/1/18,5,30,16.91,6092.88,55.09
14/1/18,6,0,17.46,6107.84,55.08
14/1/18,6,30,17.46,6268.41,52.46
14/1/18,7,0,17.38,6391.77,55.59
14/1/18,7,30,17.38,6545.24,53.66
14/1/18,8,0,19.79,6623.39,51.05
14/1/18,8,30,19.79,6760.47,49.55
14/1/18,9,0,21.07,6775.62,54.98
14/1/18,9,30,21.07,6776.25,55.01
14/1/18,10,0,20.8,6787.1,54.65
14/1/18,10,30,20.8,6680.69,54.1
14/1/18,11,0,22.8,6678.71,54.81
14/1/18,11,30,22.8,6689.69,52.96
14/1/18,12,0,23.66,6591.88,47.01
14/1/18,12,30,23.66,6600.61,47.93
14/1/18,13,0,23.53,6609.8,49.35
14/1/18,13,30,23.53,6613.66,48.62
14/1/18,14,0,24.1,6610.69,53.97
14/1/18,14,30,24.1,6717.1,54.67
14/1/18,15,0,23.96,6792.23,54.98
14/1/18,15,30,23.96,6874.91,54.98
14/1/18,16,0,23.78,7075.7,56.38
14/1/18,16,30,23.78,7127.91,55.69
14/1/18,17,0,23.39,7247.23,55.44
14/1/18,17,30,23.39,7405.38,55.46
14/1/18,18,0,22.81,7479.26,55.38
14/1/18,18,30,22.81,7455.91,56.47
14/1/18,19,0,21.18,7424.49,55.56
14/1/18,19,30,21.18,7475.48,56.26
14/1/18,20,0,19.64,7608.04,60.48
14/1/18,20,30,19.64,7492.27,57.03
14/1/18,21,0,18.83,7301.36,55.5
14/1/18,21,30,18.83,7221.54,55.82
14/1/18,22,0,18.18,7168.42,57.32
14/1/18,22,30,18.18,7087.55,59.33
14/1/18,23,0,17.04,6930.08,56.64
14/1/18,23,30,17.04,6798.62,55.27
15/1/18,0,0,16.74,6686.76,55.85
15/1/18,0,30,16.74,6556.62,57.85
15/1/18,1,0,15.98,6402.14,54.38
15/1/18,1,30,15.98,6164.8,54.4
15/1/18,2,0,15.53,6031.76,56.87
15/1/18,2,30,15.53,5957.69,66.75
15/1/18,3,0,15.16,5928.88,67.39
15/1/18,3,30,15.16,5910.06,68.53
15/1/18,4,0,14.48,6005.73,68.91
15/1/18,4,30,14.48,6261.64,59.78
15/1/18,5,0,13.63,6453.91,57.71
15/1/18,5,30,13.63,6789.68,57.55
15/1/18,6,0,15.04,7174.05,58.8
15/1/18,6,30,15.04,7403.03,58.13
15/1/18,7,0,17.33,7620.36,59.58
15/1/18,7,30,17.33,7836.55,60
15/1/18,8,0,19.13,7856.41,59.72
15/1/18,8,30,19.13,7889.31,60.6
15/1/18,9,0,20.74,7890.2,60.89
15/1/18,9,30,20.74,7899.89,59.88
15/1/18,10,0,21.95,7895.83,59.54
15/1/18,10,30,21.95,7854.67,58.9
15/1/18,11,0,23.61,7854.55,59.29
15/1/18,11,30,23.61,7839.93,60.35
15/1/18,12,0,24.6,7863.62,59.54
15/1/18,12,30,24.6,7901.79,60.3
15/1/18,13,0,25.93,7889.48,59.8
15/1/18,13,30,25.93,7931.27,62.11
15/1/18,14,0,26.44,7896.68,61.89
15/1/18,14,30,26.44,7933.69,61.15
15/1/18,15,0,26.76,8085.39,61.63
15/1/18,15,30,26.76,8140.32,65.37
15/1/18,16,0,27.55,8292.67,71.68
15/1/18,16,30,27.55,8415.46,69.29
15/1/18,17,0,26.3,8508.66,73.67
15/1/18,17,30,26.3,8440.41,69.9
15/1/18,18,0,25.27,8545.31,78.07
15/1/18,18,30,25.27,8409.68,73.93
15/1/18,19,0,24.43,8315.5,76.73
15/1/18,19,30,24.43,8265.34,77.58
15/1/18,20,0,22.11,8272.21,78.95
15/1/18,20,30,22.11,8242.73,75.93
15/1/18,21,0,21.24,7992.97,61.56
15/1/18,21,30,21.24,7923.31,60.15
15/1/18,22,0,21.05,7721.34,63.81
15/1/18,22,30,21.05,7655.07,68.23
15/1/18,23,0,19.59,7581.28,67.59
15/1/18,23,30,19.59,7375.96,63.62
16/1/18,0,0,18.84,7243.53,59.73
16/1/18,0,30,18.84,7080.37,59.71
16/1/18,1,0,18.2,6919.86,56.36
16/1/18,1,30,18.2,6587.73,56.88
16/1/18,2,0,17.83,6362.73,57.5
16/1/18,2,30,17.83,6245.71,60.62
16/1/18,3,0,17,6136.08,55.74
16/1/18,3,30,17,6173.51,56.89
16/1/18,4,0,16.03,6239.22,63.18
16/1/18,4,30,16.03,6439.59,64.17
16/1/18,5,0,16.01,6687.69,65.36
16/1/18,5,30,16.01,7054.65,58.4
16/1/18,6,0,16.77,7353.66,59.82
16/1/18,6,30,16.77,7653.17,63.53
16/1/18,7,0,18.43,7821.41,61.67
16/1/18,7,30,18.43,7905.22,64.45
16/1/18,8,0,20.36,8021.87,62.83
16/1/18,8,30,20.36,8108.53,62.68
16/1/18,9,0,21.69,8055.21,60.43
16/1/18,9,30,21.69,8124.81,60.8
16/1/18,10,0,22.23,8164.92,71.24
16/1/18,10,30,22.23,7984.52,66.15
16/1/18,11,0,23.6,8052.72,68.45
16/1/18,11,30,23.6,7927.23,62.95
16/1/18,12,0,24.66,7836.14,61.43
16/1/18,12,30,24.66,7834.38,66.41
16/1/18,13,0,25.65,7849.04,67.75
16/1/18,13,30,25.65,7797.59,66.05
16/1/18,14,0,26.21,7766.9,66.37
16/1/18,14,30,26.21,7841.17,67.29
16/1/18,15,0,26.77,7857.28,67.37
16/1/18,15,30,26.77,7953.03,68.74
16/1/18,16,0,27.43,8174.56,70
16/1/18,16,30,27.43,8234.04,75.95
16/1/18,17,0,26.13,8384.03,81.06
16/1/18,17,30,26.13,8300.15,77.34
16/1/18,18,0,25.27,8334.29,74.66
16/1/18,18,30,25.27,8241.96,69
16/1/18,19,0,24.25,8087.71,69.81
16/1/18,19,30,24.25,8072.14,69
16/1/18,20,0,21.91,8098.33,69.53
16/1/18,20,30,21.91,7986.59,65.77
16/1/18,21,0,20.56,7749.98,59.5
16/1/18,21,30,20.56,7645.66,56.56
16/1/18,22,0,20.23,7532.86,57.33
16/1/18,22,30,20.23,7535.96,59.93
16/1/18,23,0,19.14,7430.43,62.29
16/1/18,23,30,19.14,7254.78,59.05
17/1/18,0,0,18.59,7137.99,58.1
17/1/18,0,30,18.59,6978.12,60.05
17/1/18,1,0,17.05,6808.91,58.19
17/1/18,1,30,17.05,6497.96,59.62
17/1/18,2,0,16.83,6256.61,66.37
17/1/18,2,30,16.83,6130.63,68.91
17/1/18,3,0,15.93,6048.27,70
17/1/18,3,30,15.93,6024.45,69.38
17/1/18,4,0,15.53,6049.44,68.02
17/1/18,4,30,15.53,6258.73,67.15
17/1/18,5,0,14.34,6438.31,66.52
17/1/18,5,30,14.34,6817.72,64.4
17/1/18,6,0,15.33,7163.78,61.34
17/1/18,6,30,15.33,7412.66,65.27
17/1/18,7,0,17.75,7636.86,67
17/1/18,7,30,17.75,7782.48,68.12
17/1/18,8,0,20.39,7834.2,68.38
17/1/18,8,30,20.39,7933.52,68.84
17/1/18,9,0,22.24,7864,68.59
17/1/18,9,30,22.24,7907.12,68.75
17/1/18,10,0,23.3,7843.79,67.27
17/1/18,10,30,23.3,7827.93,67.95
17/1/18,11,0,25.04,7816.56,68.24
17/1/18,11,30,25.04,7795.97,67.98
17/1/18,12,0,26.23,7849.33,68.75
17/1/18,12,30,26.23,7859.91,68.91
17/1/18,13,0,27.05,7888.56,69.4
17/1/18,13,30,27.05,7917.81,69
17/1/18,14,0,27.97,8020.21,69
17/1/18,14,30,27.97,8082.73,69
17/1/18,15,0,28.21,8202.41,76.84
17/1/18,15,30,28.21,8310.33,85.81
17/1/18,16,0,28.8,8436.84,87.72
17/1/18,16,30,28.8,8583.22,87.15
17/1/18,17,0,27.87,8696.55,90.55
17/1/18,17,30,27.87,8685.77,89.25
17/1/18,18,0,27.04,8688.95,85.82
17/1/18,18,30,27.04,8540.71,86.15
17/1/18,19,0,25.35,8376.55,83.38
17/1/18,19,30,25.35,8282.01,78.78
17/1/18,20,0,22.26,8274.48,73.01
17/1/18,20,30,22.26,8097.35,66.27
17/1/18,21,0,20.41,7879.08,61.03
17/1/18,21,30,20.41,7793.89,64.15
17/1/18,22,0,19.55,7572.13,59.52
17/1/18,22,30,19.55,7537.01,64.29
17/1/18,23,0,18.37,7405.28,64.34
17/1/18,23,30,18.37,7222.41,65.7
18/1/18,0,0,18.03,7087.71,63.21
18/1/18,0,30,18.03,6932.87,60.81
18/1/18,1,0,17.9,6718.33,60.79
18/1/18,1,30,17.9,6399.56,61.5
18/1/18,2,0,16.23,6204.43,67.31
18/1/18,2,30,16.23,6119.6,67.5
18/1/18,3,0,15.67,6078.85,66.56
18/1/18,3,30,15.67,6062.57,67.11
18/1/18,4,0,15.13,6120.12,67.43
18/1/18,4,30,15.13,6298.69,64.64
18/1/18,5,0,14.19,6483.04,70.54
18/1/18,5,30,14.19,6844.21,72.66
18/1/18,6,0,15.63,7190.16,60.92
18/1/18,6,30,15.63,7466.04,58.32
18/1/18,7,0,19,7681.34,58.9
18/1/18,7,30,19,7837.38,59.77
18/1/18,8,0,21.34,7943.21,67.53
18/1/18,8,30,21.34,8049.32,65.77
18/1/18,9,0,23.9,8086.23,68.31
18/1/18,9,30,23.9,8136.59,64.82
18/1/18,10,0,27.03,8132.32,66.22
18/1/18,10,30,27.03,8185.48,66.16
18/1/18,11,0,28.11,8260.19,68.23
18/1/18,11,30,28.11,8293.97,67.3
18/1/18,12,0,29.54,8310.57,65.94
18/1/18,12,30,29.54,8469.93,68.98
18/1/18,13,0,31.33,8578.01,80.7
18/1/18,13,30,31.33,8741.83,82.34
18/1/18,14,0,31.03,8899.54,88.77
18/1/18,14,30,31.03,9111.56,95.4
18/1/18,15,0,31.26,9358.21,93.02
18/1/18,15,30,31.26,9485.16,78.98
18/1/18,16,0,32.33,9713.07,154
18/1/18,16,30,32.33,9785.82,131.51
18/1/18,17,0,30.7,9965.65,234.86
18/1/18,17,30,30.7,9869.63,131.97
18/1/18,18,0,29.66,9827.1,84.91
18/1/18,18,30,29.66,9600.84,89.58
18/1/18,19,0,28.7,9341.85,80.02
18/1/18,19,30,28.7,9162.34,73.98
18/1/18,20,0,24.14,9124.26,77
18/1/18,20,30,24.14,8890.34,67.05
18/1/18,21,0,22.24,8499.74,66.66
18/1/18,21,30,22.24,8408.81,75.15
18/1/18,22,0,23.18,8117.41,62.03
18/1/18,22,30,23.18,8006.16,63.98
18/1/18,23,0,19.57,7785.53,60.12
18/1/18,23,30,19.57,7581.4,58.3
19/1/18,0,0,18.33,7397.27,59.98
19/1/18,0,30,18.33,7225.77,63.66
19/1/18,1,0,20.75,7070.51,61.96
19/1/18,1,30,20.75,6768.32,56.88
19/1/18,2,0,17.67,6532.61,60.9
19/1/18,2,30,17.67,6359.8,62.25
19/1/18,3,0,17.36,6318.74,64.78
19/1/18,3,30,17.36,6321.01,63.93
19/1/18,4,0,18.1,6397.98,67.13
19/1/18,4,30,18.1,6564.44,68.66
19/1/18,5,0,16.09,6760.28,68.8
19/1/18,5,30,16.09,7093.91,62.55
19/1/18,6,0,17.34,7425.83,67.67
19/1/18,6,30,17.34,7784.05,68
19/1/18,7,0,22.1,8006.33,66.94
19/1/18,7,30,22.1,8215.32,56.65
19/1/18,8,0,24,8329.73,66.6
19/1/18,8,30,24,8489.24,70.57
19/1/18,9,0,26.97,8557.94,72.34
19/1/18,9,30,26.97,8642.39,74
19/1/18,10,0,30.85,8822.04,79.58
19/1/18,10,30,30.85,8974.65,87.61
19/1/18,11,0,31.49,9158.9,91.31
19/1/18,11,30,31.49,9315.25,78.09
19/1/18,12,0,32.69,9510.92,119.25
19/1/18,12,30,32.69,9798.28,100.54
19/1/18,13,0,35.38,10006.14,97.21
19/1/18,13,30,35.38,10291.26,103.32
19/1/18,14,0,34.36,10431.57,105.2
19/1/18,14,30,34.36,10588.56,103.27
19/1/18,15,0,34.16,10644.85,83.53
19/1/18,15,30,34.16,10773.75,109.69
19/1/18,16,0,35.88,10921.92,122.25
19/1/18,16,30,35.88,10874.55,115.49
19/1/18,17,0,33.37,10819.66,107.74
19/1/18,17,30,33.37,10557.72,89.64
19/1/18,18,0,32.01,10415.41,80.66
19/1/18,18,30,32.01,10128.19,85
19/1/18,19,0,31.95,9748.89,85.34
19/1/18,19,30,31.95,9457.63,68.03
19/1/18,20,0,25.9,9337.51,67.68
19/1/18,20,30,25.9,9069.09,65.58
19/1/18,21,0,24.2,8685.75,54.32
19/1/18,21,30,24.2,8548.12,55.84
19/1/18,22,0,25.05,8305.12,54.85
19/1/18,22,30,25.05,8153.41,64.73
19/1/18,23,0,21.76,7986.18,56.05
19/1/18,23,30,21.76,7676.62,54.57
20/1/18,0,0,20.94,7476.92,54.98
20/1/18,0,30,20.94,7250.85,63.12
20/1/18,1,0,23.05,6982.02,73.96
20/1/18,1,30,23.05,6708.9,59.93
20/1/18,2,0,19.1,6451.81,64.96
20/1/18,2,30,19.1,6334.72,85.58
20/1/18,3,0,18.33,6215.9,88.53
20/1/18,3,30,18.33,6158.42,85.75
20/1/18,4,0,18.95,6187.01,76.5
20/1/18,4,30,18.95,6226.97,66
20/1/18,5,0,17.59,6320.6,59.81
20/1/18,5,30,17.59,6422.44,61.84
20/1/18,6,0,18.11,6588.95,60.38
20/1/18,6,30,18.11,6785.18,59.69
20/1/18,7,0,23.63,6992.17,61.14
20/1/18,7,30,23.63,7264.24,59.06
20/1/18,8,0,25.43,7499.45,63.77
20/1/18,8,30,25.43,7764.43,64.92
20/1/18,9,0,28.16,7845.24,66.75
20/1/18,9,30,28.16,7919.5,58.07
20/1/18,10,0,32.63,8051.76,60.75
20/1/18,10,30,32.63,8181.05,65.02
20/1/18,11,0,32.34,8390.49,68.34
20/1/18,11,30,32.34,8497.01,66.71
20/1/18,12,0,33.84,8672.3,68.33
20/1/18,12,30,33.84,8900.31,71.09
20/1/18,13,0,36.83,9110.19,80.24
20/1/18,13,30,36.83,9310.55,87.16
20/1/18,14,0,34.73,9483.2,88.34
20/1/18,14,30,34.73,9686.56,87.32
20/1/18,15,0,34.09,9826.6,95.37
20/1/18,15,30,34.09,9939.47,96.33
20/1/18,16,0,36.13,9960.26,89.89
20/1/18,16,30,36.13,9925.71,85.49
20/1/18,17,0,33.4,9947.59,86.07
20/1/18,17,30,33.4,9901.24,86.71
20/1/18,18,0,32.09,9846.62,87.64
20/1/18,18,30,32.09,9623.73,86.38
20/1/18,19,0,31.15,9367.33,86.97
20/1/18,19,30,31.15,9192.61,82.03
20/1/18,20,0,26.31,9129.57,84.14
20/1/18,20,30,26.31,8959.53,83.29
20/1/18,21,0,25.73,8685.62,72.76
20/1/18,21,30,25.73,8470,69
20/1/18,22,0,27.53,8249.05,66.64
20/1/18,22,30,27.53,8118.24,70.44
20/1/18,23,0,24.1,7750.07,64.04
20/1/18,23,30,24.1,7535.98,60.49
21/1/18,0,0,22.97,7311.11,58.17
21/1/18,0,30,22.97,7136.58,56.32
21/1/18,1,0,22.53,6958.21,60.45
21/1/18,1,30,22.53,6690.66,62.08
21/1/18,2,0,20.96,6506.61,63.35
21/1/18,2,30,20.96,6373.41,67.22
21/1/18,3,0,20.41,6317.95,68.84
21/1/18,3,30,20.41,6205.63,56.99
21/1/18,4,0,20.38,6197.55,57.08
21/1/18,4,30,20.38,6257.89,56.67
21/1/18,5,0,19.04,6265.4,58.3
21/1/18,5,30,19.04,6340.05,60.31
21/1/18,6,0,19.9,6371.81,55.44
21/1/18,6,30,19.9,6590.06,61.56
21/1/18,7,0,22.55,6768.99,58.95
21/1/18,7,30,22.55,7037.8,63.18
21/1/18,8,0,25.23,7273.68,66.84
21/1/18,8,30,25.23,7468.79,64.33
21/1/18,9,0,27.63,7678.24,69.86
21/1/18,9,30,27.63,7912.08,68.99
21/1/18,10,0,30.2,8049.8,75.97
21/1/18,10,30,30.2,8214.28,83.87
21/1/18,11,0,31.63,8448.81,81.83
21/1/18,11,30,31.63,8555.97,70.29
21/1/18,12,0,32.87,8802.63,77.03
21/1/18,12,30,32.87,9052.64,93.44
21/1/18,13,0,34.88,9170.81,92.39
21/1/18,13,30,34.88,9350.11,93.72
21/1/18,14,0,34,9562.07,103.23
21/1/18,14,30,34,9796.25,121.46
21/1/18,15,0,34.14,9953.68,134.99
21/1/18,15,30,34.14,10106.89,110.85
21/1/18,16,0,35.4,10306.69,117.75
21/1/18,16,30,35.4,10335.68,120.36
21/1/18,17,0,33.24,10487.65,114.04
21/1/18,17,30,33.24,10462.59,148.64
21/1/18,18,0,31.76,10467.29,153.31
21/1/18,18,30,31.76,10208.29,132.63
21/1/18,19,0,30.98,9928.87,123.46
21/1/18,19,30,30.98,9788.82,100.38
21/1/18,20,0,26.33,9662.85,87.25
21/1/18,20,30,26.33,9372.63,84
21/1/18,21,0,25.67,9018.96,73.94
21/1/18,21,30,25.67,8731.9,66.9
21/1/18,22,0,25.45,8369.95,64.68
21/1/18,22,30,25.45,8230.96,72.01
21/1/18,23,0,24.53,7906.78,64.76
21/1/18,23,30,24.53,7601.69,58.86
22/1/18,0,0,23.94,7381.58,56.98
22/1/18,0,30,23.94,7127.57,56.53
22/1/18,1,0,23.6,6965.96,55.27
22/1/18,1,30,23.6,6709.57,56.67
22/1/18,2,0,22.5,6573.97,66.9
22/1/18,2,30,22.5,6487.78,68.51
22/1/18,3,0,22.46,6449.08,70.97
22/1/18,3,30,22.46,6398.31,68.1
22/1/18,4,0,21.1,6481.18,60.15
22/1/18,4,30,21.1,6705.65,57.18
22/1/18,5,0,20.59,6907.59,59.91
22/1/18,5,30,20.59,7274.28,59.78
22/1/18,6,0,21.07,7734.44,66.95
22/1/18,6,30,21.07,8172.42,68.31
22/1/18,7,0,23.78,8533.08,84.13
22/1/18,7,30,23.78,8774.65,71.51
22/1/18,8,0,25.57,9010.5,76.07
22/1/18,8,30,25.57,9261.07,86.61
22/1/18,9,0,28,9435.26,90.39
22/1/18,9,30,28,9715.7,103.74
22/1/18,10,0,31.43,9996.32,106.9
22/1/18,10,30,31.43,10205.65,111.9
22/1/18,11,0,31.37,10468.95,136.39
22/1/18,11,30,31.37,10709.91,105.31
22/1/18,12,0,32.83,11044.67,110.99
22/1/18,12,30,32.83,11272.31,102.08
22/1/18,13,0,33.93,11599.24,107.27
22/1/18,13,30,33.93,11712.78,104.06
22/1/18,14,0,33.96,11928.56,114.56
22/1/18,14,30,33.96,12112.34,115.45
22/1/18,15,0,34.24,12305.5,115.85
22/1/18,15,30,34.24,12426.46,150.74
22/1/18,16,0,35,12494.58,156.43
22/1/18,16,30,35,12403.1,127.89
22/1/18,17,0,32.26,12221.02,113.24
22/1/18,17,30,32.26,11795.45,97.01
22/1/18,18,0,31.07,11568.05,92.02
22/1/18,18,30,31.07,11236.74,90.43
22/1/18,19,0,31.3,10881.57,91.33
22/1/18,19,30,31.3,10654.03,91.97
22/1/18,20,0,27.24,10486.26,92.14
22/1/18,20,30,27.24,10162.48,90.64
22/1/18,21,0,26.36,9756.58,85.2
22/1/18,21,30,26.36,9404.53,77.27
22/1/18,22,0,27.23,9063.06,70.63
22/1/18,22,30,27.23,8790.08,91.76
22/1/18,23,0,24.86,8485.78,74.33
22/1/18,23,30,24.86,8123.24,59.1
23/1/18,0,0,24.31,7967.51,57.74
23/1/18,0,30,24.31,7720.76,55.97
23/1/18,1,0,24.9,7496.52,59.59
23/1/18,1,30,24.9,7232.38,57.76
23/1/18,2,0,23.37,6998.02,57.04
23/1/18,2,30,23.37,6912.6,67.28
23/1/18,3,0,22.6,6841.26,65.63
23/1/18,3,30,22.6,6894.45,67.29
23/1/18,4,0,23.05,6897.54,64.88
23/1/18,4,30,23.05,7140.66,67.46
23/1/18,5,0,21.77,7296.79,60.93
23/1/18,5,30,21.77,7808.73,61.18
23/1/18,6,0,22.64,8173.05,63
23/1/18,6,30,22.64,8540.24,70.39
23/1/18,7,0,25.35,8934.35,79.53
23/1/18,7,30,25.35,9231.35,73.02
23/1/18,8,0,26.49,9430.91,79.65
23/1/18,8,30,26.49,9626.01,91.17
23/1/18,9,0,28.06,9714.67,103.13
23/1/18,9,30,28.06,9824.51,98.95
23/1/18,10,0,29.93,9771.44,99.72
23/1/18,10,30,29.93,9907.89,100.2
23/1/18,11,0,31.77,9958.41,98.92
23/1/18,11,30,31.77,9929.85,96.28
23/1/18,12,0,33.09,10032.79,98.76
23/1/18,12,30,33.09,10108.75,99.3
23/1/18,13,0,33.13,10131.25,96.34
23/1/18,13,30,33.13,10174.74,92.1
23/1/18,14,0,34.59,10245.95,94.25
23/1/18,14,30,34.59,10302.46,94.51
23/1/18,15,0,34.26,10397.33,93.63
23/1/18,15,30,34.26,10501.05,103.25
23/1/18,16,0,34.7,10641.91,108.3
23/1/18,16,30,34.7,10626.25,104.02
23/1/18,17,0,33.87,10672.4,107.98
23/1/18,17,30,33.87,10479.36,95.58
23/1/18,18,0,31.8,10514.15,99.54
23/1/18,18,30,31.8,10371.46,95.17
23/1/18,19,0,30.43,10204.32,104.43
23/1/18,19,30,30.43,10179.6,106.22
23/1/18,20,0,27.67,10133.9,104.14
23/1/18,20,30,27.67,9871.6,90.08
23/1/18,21,0,26.41,9384,67.94
23/1/18,21,30,26.41,9225.65,84.01
23/1/18,22,0,25.45,8789.31,73.38
23/1/18,22,30,25.45,8678.7,80.83
23/1/18,23,0,25.06,8427.25,79.29
23/1/18,23,30,25.06,8129.47,68.94
24/1/18,0,0,24.66,7886.45,52.58
24/1/18,0,30,24.66,7750.49,70.44
24/1/18,1,0,24.63,7483,70.39
24/1/18,1,30,24.63,7174.32,79.96
24/1/18,2,0,23.33,6907.25,81.58
24/1/18,2,30,23.33,6764.62,79.34
24/1/18,3,0,22.87,6703.03,76.16
24/1/18,3,30,22.87,6705.95,74.4
24/1/18,4,0,22.9,6751.82,74.48
24/1/18,4,30,22.9,6977.01,72.28
24/1/18,5,0,21.9,7195.31,68.58
24/1/18,5,30,21.9,7605.89,56.76
24/1/18,6,0,22.26,7921.44,58.53
24/1/18,6,30,22.26,8287.95,65.92
24/1/18,7,0,24.7,8650.43,79.05
24/1/18,7,30,24.7,8962.57,84.61
24/1/18,8,0,26.3,9171.04,83.06
24/1/18,8,30,26.3,9455.34,93.16
24/1/18,9,0,28.29,9663.67,95.26
24/1/18,9,30,28.29,9847.21,100.85
24/1/18,10,0,29.08,9962.65,96.16
24/1/18,10,30,29.08,10152.97,104.34
24/1/18,11,0,30.21,10379.75,109.39
24/1/18,11,30,30.21,10482.86,107.41
24/1/18,12,0,30.29,10744.5,106.83
24/1/18,12,30,30.29,10956.53,113.3
24/1/18,13,0,30.7,11052.72,121.17
24/1/18,13,30,30.7,11136.79,123
24/1/18,14,0,31.54,11332.76,125.62
24/1/18,14,30,31.54,11430.26,124.2
24/1/18,15,0,31.33,11557.21,135.68
24/1/18,15,30,31.33,11587.96,118
24/1/18,16,0,32,11587.92,125.67
24/1/18,16,30,32,11397.7,116
24/1/18,17,0,30.5,11261.01,108.29
24/1/18,17,30,30.5,10970.19,97.91
24/1/18,18,0,29.7,10809.74,89.54
24/1/18,18,30,29.7,10533.35,84.95
24/1/18,19,0,28.53,10326.25,90.58
24/1/18,19,30,28.53,10231.28,91.59
24/1/18,20,0,26.01,10115.34,92.89
24/1/18,20,30,26.01,9883.52,95.42
24/1/18,21,0,25.63,9522.25,82.58
24/1/18,21,30,25.63,9373.73,85.71
24/1/18,22,0,24.48,9037.46,84.82
24/1/18,22,30,24.48,8853.45,81.76
24/1/18,23,0,23.77,8565.66,83.65
24/1/18,23,30,23.77,8252.71,75.26
25/1/18,0,0,23.77,8032.02,71.53
25/1/18,0,30,23.77,7816.35,83.59
25/1/18,1,0,23.63,7547.29,70.88
25/1/18,1,30,23.63,7247.24,73.23
25/1/18,2,0,22.93,7098.21,82.07
25/1/18,2,30,22.93,6930.7,80.81
25/1/18,3,0,22.77,6873.25,85.7
25/1/18,3,30,22.77,6824.58,83.2
25/1/18,4,0,22.63,6908.03,86.48
25/1/18,4,30,22.63,7100.06,88.31
25/1/18,5,0,21.89,7293.38,90.97
25/1/18,5,30,21.89,7705.93,84.45
25/1/18,6,0,22.5,8001.49,68.75
25/1/18,6,30,22.5,8416.72,69.99
25/1/18,7,0,23.75,8798.58,90.33
25/1/18,7,30,23.75,9126.99,90.46
25/1/18,8,0,25.39,9354.23,93.02
25/1/18,8,30,25.39,9496.35,80
25/1/18,9,0,27.2,9586.57,83.95
25/1/18,9,30,27.2,9624.8,88.31
25/1/18,10,0,28.45,9703.43,93.9
25/1/18,10,30,28.45,9786.53,89.58
25/1/18,11,0,30.37,9876.45,88.84
25/1/18,11,30,30.37,10026.52,102.98
25/1/18,12,0,31.13,10281.26,102.41
25/1/18,12,30,31.13,10374.03,96.59
25/1/18,13,0,29.88,10397.62,97.24
25/1/18,13,30,29.88,10272.4,101.31
25/1/18,14,0,32.21,10287.19,100.03
25/1/18,14,30,32.21,10423.52,111.82
25/1/18,15,0,31.77,10556.93,111.36
25/1/18,15,30,31.77,10562.91,97.22
25/1/18,16,0,31.95,10583.31,89.77
25/1/18,16,30,31.95,10415.89,63.7
25/1/18,17,0,30.47,10405.02,81.58
25/1/18,17,30,30.47,10152.6,85.02
25/1/18,18,0,28.43,10076.2,89.24
25/1/18,18,30,28.43,9895.26,83.41
25/1/18,19,0,26.98,9734.5,84.05
25/1/18,19,30,26.98,9610.23,83.91
25/1/18,20,0,25.46,9566.03,84.96
25/1/18,20,30,25.46,9338.24,83.69
25/1/18,21,0,24.17,9031.65,70.37
25/1/18,21,30,24.17,8926.42,75.07
25/1/18,22,0,23.08,8697.18,76.22
25/1/18,22,30,23.08,8607.92,84.02
25/1/18,23,0,22.29,8315.71,82.85
25/1/18,23,30,22.29,8066.68,83.98
26/1/18,0,0,21.94,7776.33,71.33
26/1/18,0,30,21.94,7590.09,68.64
26/1/18,1,0,20.95,7362.77,65.2
26/1/18,1,30,20.95,7014.59,63.93
26/1/18,2,0,21.29,6772.97,56
26/1/18,2,30,21.29,6643.58,63.63
26/1/18,3,0,21.11,6551.16,56.59
26/1/18,3,30,21.11,6480.52,55.49
26/1/18,4,0,21.05,6468.23,56.09
26/1/18,4,30,21.05,6578.58,57.68
26/1/18,5,0,20.77,6633.75,57.77
26/1/18,5,30,20.77,6774.41,57.85
26/1/18,6,0,21.19,6891.32,56.03
26/1/18,6,30,21.19,7107.5,58.44
26/1/18,7,0,22.85,7339.4,65.45
26/1/18,7,30,22.85,7612.51,59.84
26/1/18,8,0,25.37,7854.11,60.42
26/1/18,8,30,25.37,8092.51,62.28
26/1/18,9,0,27.17,8363.87,67.32
