obs_date,hour,minute,curr_temp,demand,spot_price
2018/12/24,7,0,20.1,4124.49,49.32
2018/12/24,7,30,20.1,4105.39,50.72
2018/12/24,6,0,16.4,3900.56,48.4
2018/12/24,6,30,16.4,4034.3,49.42
2018/12/24,5,0,12.5,3676.62,31.73
2018/12/24,5,30,12.5,3773.03,51.2
2018/12/24,4,0,12.1,3579.96,17.29
2018/12/24,4,30,12.1,3646.62,23.48
2018/12/24,3,0,13.1,3597.86,43.79
2018/12/24,3,30,13.1,3575.49,34.2
2018/12/24,2,0,13.7,3757.92,44.01
2018/12/24,2,30,13.7,3656.3,40.42
2018/12/24,1,0,13.5,4001.12,64.54
2018/12/24,1,30,13.5,3881.55,48.96
2018/12/24,0,0,14.1,4317.09,72.74
2018/12/24,0,30,14.1,4137.02,59.06
2018/12/23,23,0,14.1,4198.43,75.34
2018/12/23,23,30,14.1,4350.4,68.56
2018/12/23,22,0,15.2,4348.79,75.53
2018/12/23,22,30,15.2,4237.36,83.14
2018/12/23,21,0,16.3,4607.86,96.74
2018/12/23,21,30,16.3,4490.36,89.57
2018/12/23,20,0,17.4,4690.51,101.2
2018/12/23,20,30,17.4,4671.01,92.3
2018/12/23,19,0,20.0,4778.48,119.24
2018/12/23,19,30,20.0,4742.67,103.5
2018/12/23,18,0,22.7,4762.12,88.96
2018/12/23,18,30,22.7,4788.39,97.62
2018/12/23,17,0,26.3,4512.66,67.99
2018/12/23,17,30,26.3,4652.47,90.59
2018/12/23,16,0,26.8,4142.48,64.81
2018/12/23,16,30,26.8,4315.64,67.02
2018/12/23,15,0,25.6,3827.01,52.67
2018/12/23,15,30,25.6,3964.0,55.18
2018/12/23,14,0,24.7,3631.69,49.97
2018/12/23,14,30,24.7,3729.89,51.25
2018/12/23,13,0,23.8,3526.67,49.96
2018/12/23,13,30,23.8,3554.58,49.53
2018/12/23,12,0,22.1,3521.36,48.58
2018/12/23,12,30,22.1,3520.12,48.96
2018/12/23,11,0,20.8,3550.14,49.09
2018/12/23,11,30,20.8,3553.84,49.02
2018/12/23,10,0,19.1,3588.89,53.02
2018/12/23,10,30,19.1,3566.68,49.65
2018/12/23,9,0,17.0,3676.13,51.39
2018/12/23,9,30,17.0,3626.52,46.6
2018/12/23,8,0,16.2,3742.44,51.1
2018/12/23,8,30,16.2,3708.37,51.8
2018/12/23,7,0,13.8,3755.97,49.54
2018/12/23,7,30,13.8,3741.32,48.48
2018/12/23,6,0,12.1,3607.79,48.11
2018/12/23,6,30,12.1,3720.03,49.72
2018/12/23,5,0,9.7,3486.91,48.63
2018/12/23,5,30,9.7,3533.55,48.89
2018/12/23,4,0,10.7,3463.83,40.98
2018/12/23,4,30,10.7,3488.47,48.73
2018/12/23,3,0,11.7,3543.13,48.07
2018/12/23,3,30,11.7,3477.49,45.9
2018/12/23,2,0,12.6,3719.5,53.05
2018/12/23,2,30,12.6,3644.52,57.69
2018/12/23,1,0,13.7,3924.51,57.32
2018/12/23,1,30,13.7,3792.8,58.16
2018/12/23,0,0,14.0,4298.78,86.65
2018/12/23,0,30,14.0,4100.23,70.71
2018/12/22,23,0,14.7,4114.05,67.04
2018/12/22,23,30,14.7,4285.06,71.49
2018/12/22,22,0,14.6,4204.97,69.39
2018/12/22,22,30,14.6,4128.62,76.84
2018/12/22,21,0,13.8,4315.27,73.99
2018/12/22,21,30,13.8,4263.94,69.19
2018/12/22,20,0,14.1,4356.43,102.38
